location,occupation,certification,age,gender,type,availability,minimumWage,experience,clientsAttended,doorstepService ,references,liscenced,shoppingliscence
12,22,1,2,1,0,3,0,1,1,1,0,0,1
10,22,0,1,1,0,3,0,1,1,1,1,0,0
21,22,0,2,1,0,3,1,2,1,1,1,0,1
6,22,0,1,1,1,2,2,2,1,1,0,0,0
3,22,0,1,1,1,1,1,2,1,1,1,0,1
32,22,1,4,1,1,1,1,1,2,1,1,0,0
19,22,1,1,1,0,3,0,0,0,1,0,1,1
13,22,0,0,1,1,0,0,1,0,1,1,0,0
8,22,0,3,1,1,2,0,1,0,1,1,0,1
32,22,0,3,1,0,3,2,2,1,1,1,0,1
11,22,1,3,1,0,3,2,2,1,1,1,0,0
7,22,1,1,1,0,3,2,2,1,1,0,0,0
42,22,1,0,1,0,3,1,2,1,1,0,0,0
20,22,1,2,1,1,2,1,2,1,1,1,1,0
17,22,0,3,1,1,2,1,1,1,1,1,0,1
16,22,1,2,1,0,3,0,1,0,1,1,0,0
12,22,0,0,1,0,3,0,1,0,1,0,0,1
6,22,1,1,1,1,2,1,2,1,1,0,0,1
8,22,0,1,1,0,3,0,0,0,1,0,0,1
4,22,1,2,1,1,2,0,0,0,1,0,1,1
20,22,1,1,1,0,3,1,2,1,1,1,1,0
42,22,1,2,1,0,3,1,2,1,1,1,0,0
16,22,0,3,1,1,0,1,2,1,1,0,0,0
33,22,1,3,1,0,3,2,2,1,1,1,1,0
21,22,1,3,1,1,2,0,2,1,1,0,1,0
27,22,1,0,1,1,0,1,1,1,1,1,0,0
17,22,0,1,1,0,3,0,0,0,1,1,0,1
13,22,1,3,1,0,3,0,2,1,1,1,0,1
9,22,0,2,1,1,0,1,2,1,1,1,0,1
4,22,1,1,1,0,3,0,1,0,1,1,1,0
23,22,1,3,1,0,3,0,1,0,1,1,1,1
1,22,1,0,1,0,3,0,0,0,1,1,0,1
26,22,1,3,1,1,0,0,1,0,1,1,0,1
15,22,1,1,1,0,3,0,0,0,1,1,1,1
18,22,0,3,1,0,3,1,2,1,1,1,0,1
16,22,1,1,1,1,1,0,0,0,1,1,0,1
10,22,1,3,1,0,3,0,1,0,1,0,0,0
38,22,0,3,1,0,3,0,0,0,1,0,0,1
17,22,1,1,1,0,3,1,2,1,1,0,0,0
34,22,0,3,1,0,3,0,0,0,1,0,0,0
24,22,1,3,1,0,3,0,1,0,1,0,1,0
19,22,0,0,1,0,3,1,2,1,1,1,0,1
13,22,1,3,1,0,3,2,2,1,1,1,1,0
17,22,0,3,1,0,3,1,2,1,1,1,0,0
11,22,0,3,1,0,3,1,2,1,1,0,0,1
27,22,0,2,1,1,1,2,1,1,1,1,0,1
22,22,1,3,1,1,2,2,2,1,1,0,1,0
36,22,0,3,1,0,3,2,2,1,1,1,0,1
20,22,0,1,1,1,1,2,1,1,1,0,0,1
18,22,1,3,1,0,3,0,2,1,1,1,0,0
12,22,1,1,1,1,1,0,1,0,1,0,0,1
33,22,1,3,1,1,0,2,2,1,1,0,0,1
8,22,1,2,1,0,3,2,2,1,1,1,0,1
1,22,1,3,1,1,0,2,1,1,1,1,0,0
15,22,1,0,1,0,3,1,2,1,1,0,1,0
21,22,1,1,1,1,1,1,1,1,1,0,0,1
32,22,1,0,1,1,0,0,1,0,1,1,0,1
19,22,1,3,1,0,3,2,1,1,1,0,0,0
10,22,0,3,1,1,1,0,1,0,1,0,0,0
13,22,0,3,1,0,3,2,2,1,1,1,0,1
15,22,1,2,1,0,3,1,1,1,1,1,0,0
28,22,1,1,1,1,1,2,2,1,1,1,0,1
14,22,0,3,1,1,0,0,0,0,1,0,0,1
23,22,1,2,1,0,3,0,2,1,1,1,0,0
20,22,0,1,1,0,3,0,0,0,1,1,0,1
16,22,0,0,1,1,1,0,0,0,1,0,0,0
25,22,0,2,1,0,3,1,2,1,1,1,0,1
3,22,0,2,1,0,3,1,2,1,1,1,0,1
24,22,1,0,1,0,3,1,2,1,1,0,0,0
21,22,1,3,1,0,3,0,1,0,1,0,0,0
17,22,0,3,1,0,3,1,2,1,1,0,0,1
25,22,0,4,1,0,3,1,1,2,1,0,0,1
39,22,0,3,1,1,1,0,1,0,1,1,0,0
22,22,0,1,1,1,1,0,1,0,1,0,0,1
26,22,1,3,1,0,3,0,1,0,1,0,1,0
22,22,0,1,1,1,0,2,2,1,1,1,0,0
23,22,0,3,1,1,0,2,2,1,1,0,0,1
29,22,1,0,1,0,3,2,2,1,1,0,0,1
18,22,0,3,1,0,3,0,1,0,1,0,0,1
24,22,1,2,1,0,3,1,1,1,1,1,0,0
35,22,0,2,1,0,3,0,1,0,1,1,0,1
5,22,0,3,1,0,3,0,1,0,1,1,0,0
13,22,0,3,1,1,1,2,2,1,1,0,0,0
27,22,0,3,1,1,2,2,1,1,1,0,0,1
15,22,0,2,1,1,2,0,2,1,1,0,0,0
24,22,1,0,1,0,3,1,2,1,1,0,0,1
19,22,0,1,1,1,1,1,2,1,1,1,0,0
4,22,0,1,1,0,3,1,1,1,1,0,0,0
28,22,0,3,1,1,1,1,1,1,1,0,0,0
14,22,0,0,1,0,3,1,2,1,1,0,0,1
22,22,0,3,1,1,1,2,2,1,1,0,0,1
20,22,0,3,1,0,3,0,1,0,1,1,0,0
29,22,1,3,1,1,1,2,2,1,1,0,0,1
29,22,1,4,1,1,0,1,2,1,1,0,1,0
16,22,0,0,1,1,2,0,1,0,1,0,0,1
25,22,0,1,1,0,3,0,1,0,1,1,0,1
27,22,0,3,1,0,3,0,0,0,1,1,0,0
0,22,1,3,1,1,2,1,1,1,1,0,0,0
25,22,0,3,1,1,0,0,2,1,1,0,0,0
15,22,0,4,1,1,2,1,2,2,1,0,0,1
21,22,0,3,1,0,3,1,1,1,1,0,0,0
24,22,1,3,1,0,3,0,1,2,1,1,0,1
30,22,1,0,1,1,0,2,2,1,1,0,1,1
26,22,0,2,1,1,0,0,1,0,1,1,0,1
36,22,1,1,1,1,2,2,2,1,1,1,1,0
14,22,1,3,1,1,0,1,2,1,1,1,0,0
4,22,1,1,1,0,3,0,1,0,1,0,0,1
23,22,1,3,1,0,3,1,2,1,1,0,0,0
42,22,0,3,1,0,3,0,0,0,1,0,0,0
21,22,0,3,1,1,2,1,1,1,1,1,0,0
31,22,1,1,1,0,3,1,2,1,1,1,1,0
27,22,0,3,1,1,0,0,1,0,1,0,0,1
25,22,0,3,1,1,2,1,2,1,1,0,0,0
15,22,0,3,1,1,0,0,0,0,1,1,0,1
24,22,0,2,1,1,2,0,1,0,1,1,0,0
7,22,1,2,1,1,2,1,1,1,1,1,0,1
39,22,0,1,1,0,3,0,0,0,1,0,0,1
20,22,1,1,1,1,2,2,2,2,1,0,0,0
32,22,1,1,1,0,3,1,2,1,1,1,1,1
28,22,0,3,1,0,3,0,2,1,1,0,0,1
26,22,1,3,1,0,3,0,0,0,1,1,0,0
22,22,0,3,1,1,2,1,2,1,1,1,0,1
24,22,1,3,1,1,1,0,0,0,1,1,0,0
3,22,0,2,1,0,3,0,0,0,1,0,0,0
14,22,0,3,1,1,2,0,1,0,1,0,0,1
21,22,1,4,1,1,0,0,0,0,1,1,1,0
40,22,1,2,1,1,0,2,2,1,1,1,0,1
33,22,1,0,1,0,3,0,1,0,1,0,1,0
3,22,0,1,1,1,1,1,2,1,1,1,0,1
29,22,0,2,1,0,3,1,2,1,1,0,0,0
13,22,0,3,1,1,0,2,1,1,1,0,0,0
27,22,0,3,1,0,3,1,2,1,1,0,0,0
15,22,1,0,1,0,3,2,2,1,1,0,0,0
34,22,0,1,1,1,1,2,2,1,1,0,0,0
34,22,1,3,1,1,2,0,1,0,1,0,1,0
30,22,0,1,1,1,0,0,0,0,1,0,0,0
7,22,0,2,1,1,0,2,2,1,1,0,0,0
28,22,0,1,1,0,3,0,0,0,1,0,0,1
14,22,1,2,1,0,3,0,1,0,1,0,0,1
21,22,1,2,1,1,0,0,1,0,1,0,0,0
6,22,0,0,1,1,1,0,0,0,1,0,0,1
30,22,1,3,1,0,3,0,1,0,1,0,0,0
36,22,1,4,1,1,1,1,1,1,1,1,1,0
37,22,1,3,1,1,1,0,0,0,1,0,0,1
31,22,0,3,1,1,0,0,1,0,1,0,0,0
29,22,1,3,1,0,3,2,2,1,1,1,0,0
25,22,1,1,1,1,2,1,2,1,1,0,0,0
31,22,0,3,1,1,1,0,0,0,1,1,0,1
14,22,0,3,1,1,1,0,1,0,1,1,0,0
12,22,0,2,1,1,0,1,2,1,1,0,0,1
7,22,1,1,1,0,3,0,1,0,1,0,1,0
23,22,0,3,1,0,3,1,2,1,1,0,0,0
35,22,0,1,1,1,0,1,2,1,1,1,0,0
32,22,0,3,1,0,3,2,2,1,1,1,0,1
30,22,0,0,1,0,3,1,2,2,1,1,0,1
40,22,0,2,1,0,3,1,2,1,1,1,0,1
26,22,1,1,1,1,2,0,0,0,1,0,0,1
5,22,0,0,1,0,3,1,2,1,1,1,0,0
2,22,1,4,1,0,3,2,2,1,1,0,0,1
18,22,0,3,1,0,3,2,2,1,1,1,0,0
36,22,0,1,1,0,3,1,2,1,1,0,0,1
37,22,1,3,1,0,3,2,2,1,1,1,1,0
33,22,0,3,1,1,2,0,1,0,1,0,0,1
31,22,0,0,1,0,3,0,1,0,1,0,0,0
27,22,0,3,1,1,0,0,1,2,1,1,0,0
38,22,1,0,1,1,0,0,1,0,1,0,0,1
38,22,0,3,1,0,3,0,0,0,1,0,0,0
34,22,0,3,1,0,3,0,1,0,1,1,0,0
32,22,0,3,1,0,3,0,1,0,1,0,0,1
15,22,0,3,1,0,3,2,2,1,1,1,0,1
28,22,0,3,1,0,3,0,1,0,1,1,0,1
3,22,0,2,1,1,0,1,2,1,1,1,0,0
3,22,1,3,1,1,1,1,2,1,1,0,0,1
8,22,0,1,1,0,3,0,0,0,1,0,0,1
39,22,0,0,1,0,3,0,1,0,1,1,0,1
16,22,0,4,1,0,3,0,1,0,1,0,0,1
33,22,0,3,1,1,1,0,1,0,1,0,0,1
36,22,1,2,1,1,0,1,1,1,1,1,0,1
33,22,1,4,1,1,1,1,2,1,1,1,0,0
29,22,0,2,1,0,3,1,2,1,1,1,0,0
33,22,0,3,1,0,3,2,2,1,1,0,0,1
20,22,0,3,1,1,0,0,1,0,1,1,0,0
21,22,0,3,1,0,3,0,1,2,1,1,0,1
40,22,1,1,1,1,2,2,1,1,1,0,1,1
35,22,1,2,1,1,1,0,1,0,1,0,0,0
34,22,0,3,1,1,1,0,0,0,1,1,0,0
30,22,1,1,1,1,0,1,1,1,1,0,0,1
38,22,0,0,1,0,3,1,2,1,1,0,0,1
41,22,1,3,1,1,1,0,0,0,1,0,1,1
37,22,0,2,1,0,3,0,0,0,1,1,0,0
36,22,1,2,1,1,1,0,0,0,1,0,0,0
31,22,1,3,1,0,3,1,2,1,1,0,0,1
8,22,0,3,1,1,2,1,2,1,1,1,0,0
42,22,0,3,1,1,0,1,2,1,1,1,0,1
16,22,0,3,1,0,3,0,1,0,1,0,0,1
38,22,0,3,1,1,0,1,2,1,1,1,0,0
21,22,1,3,1,0,3,2,2,1,1,0,1,0
35,22,0,2,1,0,3,0,1,0,1,1,0,1
32,22,1,0,1,0,3,1,2,1,1,0,0,1
32,22,1,3,1,0,3,0,0,0,1,0,0,1
2,22,1,2,1,0,3,1,2,1,1,0,1,1
8,22,0,1,1,0,3,0,0,0,1,0,0,0
20,22,1,1,1,1,2,0,1,0,1,1,0,1
39,22,0,3,1,0,3,2,2,1,1,0,0,1
37,22,1,3,1,0,3,0,0,0,1,0,0,1
33,22,0,3,1,1,2,2,2,1,1,1,0,1
0,22,0,3,1,0,3,1,2,1,1,1,0,1
15,22,1,3,1,0,3,0,1,0,1,1,1,1
40,22,1,1,1,0,3,2,2,1,1,1,0,1
38,22,0,1,1,1,1,2,2,1,1,0,0,0
34,22,1,1,1,0,3,0,1,0,1,1,0,0
1,22,1,1,1,1,1,1,2,1,1,1,1,1
1,22,0,4,1,1,1,2,2,1,1,0,0,1
20,22,1,3,1,0,3,1,2,1,1,0,1,0
41,22,0,3,1,0,3,2,2,1,1,0,0,1
39,22,1,3,1,0,3,1,2,1,1,0,0,1
6,22,0,3,1,0,3,1,1,1,1,0,0,1
36,22,0,2,1,1,0,1,2,1,1,0,0,0
5,22,0,1,1,1,0,0,0,0,1,1,0,0
42,22,0,3,1,1,1,0,0,0,1,1,0,1
40,22,0,4,1,0,3,1,2,1,1,0,0,1
35,22,0,1,1,0,3,1,2,1,1,0,0,1
2,22,0,2,1,0,3,1,1,1,1,0,0,0
9,22,1,2,1,1,0,2,2,1,1,0,0,1
41,22,1,2,1,0,3,0,0,0,1,0,0,1
23,22,1,3,1,0,3,1,2,1,1,1,1,0
21,22,1,3,1,0,3,0,0,0,1,1,0,0
37,22,1,1,1,1,0,0,0,0,1,1,0,1
3,22,1,4,1,0,3,1,1,1,1,0,1,0
0,22,0,4,1,1,0,2,1,1,1,0,0,1
18,22,1,3,1,0,3,0,1,0,1,0,0,0
4,22,0,3,1,0,3,1,2,1,1,0,0,1
42,22,0,2,1,0,3,1,2,1,1,0,0,1
3,22,0,3,1,0,3,0,1,0,1,1,0,0
38,22,0,3,1,0,3,0,0,0,1,1,0,1
4,22,0,3,1,0,3,1,2,1,1,0,0,0
1,22,0,3,1,1,2,0,2,1,1,0,0,1
39,22,1,3,1,1,0,2,2,1,1,1,0,0
6,22,1,3,1,1,1,0,1,0,1,1,1,0
5,22,1,3,1,1,1,0,1,0,1,0,0,1
0,22,0,1,1,1,0,0,0,0,1,1,0,0
32,22,0,2,1,0,3,0,1,0,1,0,0,1
40,22,0,0,1,0,3,0,1,0,1,0,0,0
7,22,0,3,1,1,0,0,1,0,1,0,0,1
2,22,1,1,1,1,0,0,0,0,1,0,0,0
1,22,1,3,1,1,1,2,2,1,1,1,0,1
9,22,1,0,1,0,3,1,2,1,1,0,0,0
29,22,1,4,1,0,3,1,2,1,1,0,0,1
14,22,0,0,1,1,1,0,1,0,1,0,0,0
41,22,1,3,1,1,1,0,0,0,1,1,0,1
8,22,0,3,1,0,3,2,1,1,1,1,0,1
19,22,0,1,1,0,3,2,2,1,1,0,0,0
3,22,0,1,1,1,2,0,0,0,1,0,0,0
5,22,0,1,1,1,2,0,1,1,1,0,0,0
26,22,0,3,1,0,3,0,0,0,1,1,0,1
28,22,0,0,1,1,1,0,1,0,1,1,0,0
42,22,1,0,1,1,2,2,2,1,1,1,0,1
9,22,0,2,1,1,2,0,0,0,1,0,0,0
4,22,0,3,1,1,1,1,2,1,1,1,0,0
2,22,0,3,1,1,1,2,2,1,1,1,0,1
33,22,1,3,1,1,0,0,1,0,1,1,0,1
25,22,0,3,1,0,3,0,0,0,1,0,0,1
32,22,1,0,1,1,0,0,1,0,1,1,0,1
42,22,1,2,1,0,3,0,2,1,1,1,1,1
10,22,1,0,1,1,0,0,2,1,1,1,1,0
10,22,0,3,1,0,3,0,1,0,1,0,0,0
6,22,1,0,1,1,1,1,2,1,1,0,0,0
3,22,0,3,1,1,2,1,2,1,1,0,0,0
12,22,1,3,1,0,3,1,2,1,1,0,0,1
0,22,0,3,1,1,0,1,2,1,1,0,0,1
33,22,0,3,1,1,2,2,2,1,1,0,0,1
17,22,1,0,1,1,1,1,2,1,1,1,0,1
26,22,0,1,1,1,0,0,1,0,1,1,0,1
11,22,0,3,1,0,3,1,2,1,1,1,0,0
25,22,0,1,1,0,3,0,1,0,1,0,0,1
7,22,0,1,1,1,1,0,1,0,1,1,0,1
4,22,0,3,1,0,3,1,2,1,1,1,0,0
1,22,0,0,1,1,0,0,1,0,1,1,0,0
8,22,1,1,1,0,3,0,1,0,1,0,0,1
12,22,0,3,1,1,0,1,2,1,1,0,0,0
8,22,0,4,1,0,3,0,1,0,1,0,0,1
6,22,0,3,1,1,0,2,1,1,1,0,0,0
5,22,1,3,1,1,2,2,2,1,1,0,0,1
28,22,1,0,1,0,3,0,1,0,1,0,0,0
2,22,1,2,1,0,3,2,1,1,1,1,0,0
13,22,1,3,1,0,3,0,0,0,1,1,1,0
2,22,0,4,1,0,3,1,2,1,1,1,0,0
9,22,1,1,1,0,3,1,1,1,1,0,0,0
7,22,0,3,1,0,3,0,2,1,1,1,0,1
2,22,0,3,1,1,2,0,1,0,1,1,0,1
16,22,1,3,1,1,2,1,2,1,1,1,1,1
10,22,0,1,1,1,0,2,2,1,1,1,0,0
8,22,1,3,1,0,3,0,2,1,1,1,0,0
3,22,0,1,1,1,0,1,1,1,1,1,0,0
5,22,1,3,1,0,3,2,1,1,1,1,0,0
36,22,0,1,1,1,1,1,2,1,1,0,0,1
17,22,1,3,1,1,2,1,2,1,1,1,1,1
11,22,1,1,1,1,2,2,1,1,1,1,0,1
9,22,0,3,1,1,1,2,2,1,1,0,0,1
4,22,1,3,1,0,3,0,1,0,1,1,0,1
18,22,0,0,1,1,2,0,0,0,1,0,0,1
5,22,1,2,1,1,1,0,1,0,1,1,0,1
12,22,1,1,1,0,3,1,1,1,1,1,0,1
20,22,1,3,1,0,3,1,2,1,1,1,1,0
10,22,1,0,1,0,3,2,2,2,1,0,0,1
26,22,1,3,1,1,0,0,2,1,1,1,0,0
6,22,0,3,1,0,3,0,1,0,1,1,0,1
19,22,0,3,1,0,3,0,1,0,1,0,0,1
0,22,0,3,1,0,3,1,2,1,1,0,0,0
13,22,0,4,1,0,3,0,2,1,1,1,0,0
32,22,1,1,1,0,3,2,2,1,1,1,0,0
11,22,0,3,1,1,1,1,2,1,1,0,0,0
7,22,0,3,1,0,3,1,2,1,1,0,0,0
21,22,0,3,1,0,3,0,0,0,1,1,0,0
34,22,1,3,1,1,2,1,1,1,1,1,0,1
8,22,1,3,1,0,3,1,1,2,1,1,0,1
27,22,0,1,1,1,2,2,2,1,1,1,0,0
20,22,1,3,1,0,3,2,2,1,1,0,1,0
16,22,0,3,1,0,3,1,1,1,1,0,0,0
16,22,1,2,1,0,3,0,0,0,1,0,1,0
12,22,0,3,1,0,3,2,1,1,1,0,0,0
24,22,0,3,1,0,3,2,1,1,1,1,0,1
8,22,1,3,1,0,3,0,0,0,1,1,0,0
7,22,0,2,1,1,0,2,2,1,1,0,0,0
26,22,1,3,1,1,0,2,2,1,1,0,0,0
21,22,0,2,1,0,3,1,2,1,1,0,0,0
17,22,1,1,1,0,3,1,2,1,1,1,0,1
17,22,1,3,1,1,2,2,2,1,1,0,0,0
13,22,0,3,1,0,3,1,2,1,1,1,0,1
9,22,0,2,1,0,3,0,2,1,1,0,0,1
2,22,0,3,1,1,0,2,1,1,1,0,0,1
16,22,1,0,1,0,3,1,1,1,1,1,0,0
23,22,1,3,1,1,2,0,1,0,1,0,1,0
18,22,1,1,1,1,1,2,1,1,1,1,0,1
16,22,0,0,1,1,2,2,2,1,1,0,0,0
25,22,1,2,1,1,2,1,2,1,1,0,0,0
10,22,1,1,1,1,2,2,2,1,1,0,0,1
30,22,0,3,1,0,3,0,2,1,1,0,0,1
24,22,1,2,1,1,1,1,2,1,1,0,1,1
19,22,0,3,1,0,3,1,1,1,1,0,0,1
41,22,1,0,1,0,3,1,2,1,1,1,1,0
17,22,0,1,1,0,3,1,2,1,1,1,0,1
11,22,0,3,1,1,2,1,2,1,1,1,0,0
27,22,1,1,1,0,3,0,0,0,1,0,1,0
17,22,0,3,1,0,3,1,2,1,1,1,0,0
7,22,1,3,1,1,2,1,2,1,1,1,0,1
22,22,1,4,1,1,1,2,2,1,1,0,1,1
36,22,1,3,1,0,3,1,2,1,1,0,0,1
14,22,0,2,1,1,1,1,2,1,1,0,0,0
20,22,0,3,1,1,1,1,2,1,1,0,0,0
18,22,0,1,1,1,0,0,2,1,1,1,0,1
12,22,0,1,1,1,0,1,2,1,1,1,0,1
0,22,0,3,1,1,1,2,2,1,1,0,0,0
8,22,0,3,1,0,3,0,0,0,1,1,0,1
15,22,0,3,1,0,3,1,2,1,1,1,0,1
6,22,1,0,1,1,1,0,1,0,1,1,0,0
32,22,1,2,1,0,3,0,0,0,1,1,1,1
21,22,1,1,1,0,3,0,1,0,1,0,0,0
19,22,0,3,1,0,3,2,1,1,1,0,0,0
13,22,1,1,1,0,3,0,1,0,1,0,0,1
39,22,0,3,1,0,3,2,2,1,1,0,0,1
34,22,0,2,1,0,3,1,2,1,1,1,0,0
37,22,0,4,1,1,1,0,1,0,1,0,0,1
14,22,1,2,1,1,2,0,0,0,1,0,1,0
27,22,1,3,1,0,3,2,2,1,1,1,0,0
23,22,0,3,1,1,0,0,1,0,1,0,0,1
7,22,1,3,1,0,3,1,1,1,1,1,0,0
20,22,1,2,1,0,3,0,1,0,1,0,0,1
43,22,0,3,1,0,3,0,1,0,1,1,0,0
16,22,0,3,1,0,3,1,2,1,1,0,0,1
18,22,0,2,1,0,3,2,2,1,1,0,0,1
25,22,0,3,1,0,3,2,2,1,1,0,0,1
24,22,1,3,1,0,3,1,2,1,1,1,0,1
38,22,1,2,1,1,2,0,1,0,1,0,0,0
21,22,1,2,1,1,1,1,2,1,1,0,0,1
17,22,1,2,1,1,0,2,2,1,1,0,0,1
14,22,1,2,1,0,3,0,1,0,1,0,0,1
7,22,1,4,1,1,0,0,0,0,1,0,0,1
26,22,1,3,1,1,0,0,0,0,1,1,1,0
17,22,0,3,1,1,0,1,2,1,1,0,0,1
22,22,0,2,1,1,1,1,2,1,1,0,0,0
22,22,1,3,1,1,0,2,2,1,1,1,0,1
31,22,1,3,1,1,2,2,2,1,1,0,0,0
23,22,1,3,1,0,3,1,2,1,1,1,0,1
6,22,0,3,1,0,3,2,2,1,1,1,0,1
18,22,0,3,1,0,3,0,0,0,1,0,0,0
27,22,1,2,1,0,3,1,2,1,1,0,1,1
15,22,1,3,1,0,3,1,2,1,1,0,0,1
24,22,1,3,1,1,2,0,0,0,1,1,0,0
19,22,0,3,1,0,3,1,2,1,1,1,0,1
1,22,0,1,1,0,3,0,1,0,1,1,0,0
28,22,1,0,1,0,3,1,2,1,1,1,1,0
14,22,0,2,1,0,3,1,2,1,1,1,0,1
22,22,1,0,1,0,3,1,2,1,1,0,0,1
9,22,0,1,1,1,1,1,2,1,1,1,0,0
20,22,0,3,1,0,3,1,2,1,1,0,0,1
38,22,1,3,1,1,1,1,2,1,1,0,0,1
1,22,1,1,1,1,2,0,1,0,1,1,0,1
29,22,1,3,1,1,2,1,2,1,1,1,1,1
25,22,0,2,1,0,3,1,2,1,1,1,0,0
17,22,1,4,1,1,1,0,0,0,1,1,0,1
15,22,1,3,1,1,2,0,1,0,1,0,0,1
29,22,1,3,1,0,3,1,2,2,1,0,1,1
21,22,0,1,1,0,3,1,1,1,1,0,0,0
7,22,1,1,1,0,3,1,2,1,1,1,0,0
15,22,1,3,1,0,3,0,1,0,1,1,0,1
25,22,1,3,1,0,3,1,2,2,1,1,0,0
42,22,1,0,1,1,0,0,1,0,1,1,1,0
14,22,0,1,1,1,0,0,1,2,1,1,0,0
30,22,1,3,1,0,3,2,1,1,1,1,1,0
26,22,1,3,1,1,2,1,2,1,1,1,0,1
14,22,0,3,1,0,3,1,2,1,1,1,0,1
23,22,0,3,1,0,3,0,0,0,1,0,0,1
30,22,0,3,1,0,3,0,1,0,1,1,0,1
19,22,1,3,1,0,3,2,2,1,1,1,1,1
31,22,0,1,1,0,3,0,0,0,1,0,0,0
27,22,0,2,1,1,0,1,2,1,1,0,0,0
27,22,0,3,1,0,3,1,1,1,1,1,0,1
25,22,0,3,1,0,3,0,0,0,1,0,0,0
17,22,1,0,1,1,2,2,2,1,1,1,0,1
24,22,0,1,1,0,3,1,1,1,1,0,0,1
4,22,0,0,1,1,2,1,2,1,1,0,0,0
29,22,1,3,1,0,3,1,2,1,1,0,1,0
32,22,0,2,1,0,3,0,2,1,1,1,0,0
28,22,0,3,1,0,3,0,1,0,1,0,0,0
26,22,1,2,1,0,3,1,2,1,1,0,0,0
22,22,0,0,1,1,2,0,1,0,1,1,0,1
13,22,0,2,1,1,1,0,2,1,1,1,0,1
33,22,1,3,1,1,0,2,1,1,1,0,1,0
29,22,1,3,1,1,1,0,1,0,1,1,0,0
27,22,1,3,1,1,2,1,2,1,1,1,0,0
15,22,1,1,1,0,3,1,2,1,1,0,0,1
13,22,1,2,1,0,3,2,2,1,1,1,0,0
18,22,1,2,1,0,3,1,2,1,1,1,0,1
36,22,1,1,1,0,3,0,1,2,1,0,1,0
29,22,1,1,1,1,0,0,0,0,1,1,1,1
34,22,0,1,1,0,3,0,1,0,1,0,0,0
30,22,1,3,1,0,3,2,2,1,1,0,0,1
28,22,0,3,1,1,0,1,2,1,1,0,0,1
28,22,0,1,1,0,3,1,1,1,1,0,0,0
14,22,1,3,1,1,2,1,2,1,1,0,0,1
38,22,1,0,1,1,0,0,0,0,1,0,0,1
41,22,0,1,1,0,3,0,0,0,1,0,0,1
26,22,0,0,1,0,3,0,1,0,1,1,0,0
11,22,0,1,1,0,3,1,2,1,1,0,0,0
5,22,0,3,1,1,1,0,2,1,1,0,0,0
