location,occupation,certification,age,gender,type,availability,minimumWage,experience,clientsAttended,doorstepService ,references,liscenced,shoppingliscence
10,7,0,2,1,1,1,2,1,1,1,0,0,1
26,7,1,0,1,1,0,1,2,1,1,1,0,0
24,7,0,1,1,1,2,2,2,1,1,1,0,0
19,7,1,3,1,0,3,2,2,1,1,1,0,0
15,7,1,2,1,1,1,0,2,1,1,1,1,0
17,7,0,1,1,0,3,1,2,1,1,0,0,1
11,7,1,3,1,1,0,0,1,0,1,0,0,1
22,7,0,2,1,1,0,1,1,1,1,0,0,0
32,7,1,3,1,0,3,0,1,1,1,1,1,0
20,7,0,2,1,1,1,2,2,1,1,1,0,0
18,7,1,2,1,0,3,0,0,0,1,1,0,1
28,7,1,3,1,1,2,0,1,1,1,0,0,0
12,7,1,3,1,0,3,1,2,2,1,0,0,1
19,7,0,1,1,1,2,2,2,1,1,0,0,1
23,7,0,3,1,0,3,2,2,1,1,1,0,0
15,7,0,2,1,1,1,1,2,1,1,0,0,0
21,7,0,1,1,1,0,2,2,1,1,0,0,0
19,7,0,3,1,0,3,0,0,0,1,1,0,1
9,7,0,0,1,0,3,0,0,0,1,1,0,0
40,7,0,2,1,0,3,0,1,0,1,0,0,0
13,7,1,1,1,0,3,1,2,1,1,0,0,0
6,7,0,4,1,0,3,1,2,1,1,1,0,1
14,7,0,2,1,0,3,0,1,0,1,1,0,1
23,7,0,3,1,1,1,1,2,1,1,1,0,0
20,7,1,3,1,0,3,0,1,0,1,0,0,1
30,7,1,1,1,1,1,0,0,0,1,0,0,0
16,7,1,0,1,0,3,0,1,0,1,1,0,0
29,7,0,3,1,0,3,0,2,1,1,1,0,0
25,7,1,1,1,1,1,1,2,1,1,1,1,1
35,7,1,1,1,0,3,2,2,1,1,1,0,1
24,7,1,2,1,1,2,2,1,1,1,1,0,0
21,7,0,0,1,0,3,1,2,1,1,0,0,0
17,7,1,1,1,1,0,0,1,1,1,0,0,1
32,7,0,2,1,0,3,0,1,0,1,0,0,0
15,7,1,1,1,0,3,0,1,1,1,1,0,0
26,7,1,3,1,1,0,2,2,1,1,0,1,0
9,7,0,4,1,0,3,2,1,1,1,0,0,1
22,7,0,0,1,0,3,1,1,1,1,1,0,1
28,7,1,4,1,1,2,1,2,1,1,1,1,0
23,7,1,1,1,1,2,1,2,1,1,1,0,0
26,7,0,0,1,1,1,1,2,1,1,1,0,1
19,7,0,1,1,1,2,0,1,0,1,1,0,0
18,7,1,3,1,0,3,1,2,1,1,0,0,0
36,7,1,2,1,0,3,1,1,1,1,1,0,1
2,7,1,2,1,0,3,2,2,1,1,1,0,0
27,7,0,1,1,0,3,1,2,1,1,0,0,1
33,7,0,1,1,1,2,2,2,1,1,0,0,1
15,7,1,1,1,0,3,1,2,1,1,1,0,1
24,7,0,0,1,1,2,1,2,1,1,1,0,1
24,7,0,3,1,0,3,1,2,1,1,1,0,1
19,7,1,2,1,0,3,1,2,1,1,0,0,0
30,7,1,3,1,1,1,1,2,1,1,1,0,1
26,7,0,1,1,0,3,1,2,2,1,1,0,1
28,7,1,4,1,0,3,1,2,1,1,0,1,1
14,7,0,1,1,1,1,0,0,0,1,0,0,0
22,7,0,0,1,0,3,2,2,1,1,1,0,0
11,7,1,1,1,0,3,2,2,1,1,1,0,1
20,7,0,3,1,1,1,1,2,1,1,0,0,1
38,7,0,0,1,1,1,0,1,0,1,1,0,0
36,7,1,3,1,0,3,2,2,1,1,0,0,1
18,7,1,3,1,0,3,0,0,0,1,0,0,0
29,7,1,3,1,0,3,1,2,1,1,1,1,1
18,7,1,1,1,1,0,1,2,1,1,0,1,0
0,7,0,3,1,1,0,0,1,0,1,1,0,1
0,7,1,2,1,1,2,1,2,1,1,1,1,0
25,7,0,1,1,1,2,2,2,1,1,1,0,1
38,7,1,3,1,1,2,1,1,1,1,1,0,0
15,7,0,4,1,0,3,2,2,1,1,0,0,1
22,7,0,3,1,0,3,0,0,0,1,1,0,1
21,7,1,0,1,1,1,1,2,1,1,0,0,0
34,7,1,0,1,0,3,0,2,1,1,0,0,0
17,7,1,3,1,0,3,2,2,1,1,0,0,0
30,7,0,1,1,0,3,1,2,1,1,1,0,0
26,7,1,2,1,0,3,2,1,1,1,0,0,1
3,7,1,3,1,0,3,0,0,0,1,1,1,1
14,7,1,0,1,1,0,1,2,1,1,0,0,1
23,7,1,1,1,0,3,2,1,1,1,1,0,0
31,7,0,3,1,1,1,1,2,1,1,0,0,0
31,7,0,3,1,1,2,1,2,1,1,0,0,1
27,7,0,2,1,1,1,0,2,1,1,1,0,0
25,7,0,1,1,1,1,2,2,1,1,1,0,0
24,7,1,3,1,0,3,1,2,1,1,0,0,0
32,7,0,1,1,1,1,1,2,1,1,0,0,0
28,7,1,0,1,0,3,1,2,1,1,1,0,1
26,7,1,3,1,1,1,1,2,1,1,1,0,0
4,7,1,0,1,0,3,0,1,0,1,0,0,1
27,7,0,0,1,1,0,0,1,0,1,0,0,1
22,7,1,1,1,1,2,1,2,1,1,1,0,1
14,7,0,3,1,0,3,1,1,1,1,1,0,1
33,7,0,2,1,1,0,0,0,0,1,0,0,1
29,7,0,3,1,1,2,0,1,0,1,1,0,0
27,7,1,1,1,1,1,2,2,1,1,0,0,0
23,7,0,2,1,0,3,0,0,0,1,1,0,1
11,7,0,3,1,0,3,1,1,1,1,0,0,0
15,7,1,2,1,0,3,1,2,1,1,1,0,0
34,7,0,3,1,0,3,1,2,1,1,1,0,1
30,7,1,2,1,1,2,0,0,0,1,1,0,1
28,7,1,3,1,1,2,1,2,1,1,1,0,0
38,7,1,3,1,1,0,0,1,2,1,0,1,1
14,7,0,3,1,1,1,1,2,1,1,1,0,0
14,7,0,3,1,1,0,1,2,1,1,0,0,0
31,7,1,3,1,0,3,2,2,1,1,1,0,0
31,7,0,1,1,1,0,0,1,0,1,0,0,0
39,7,0,3,1,1,2,1,2,1,1,0,0,0
36,7,1,3,1,1,0,1,2,1,1,1,1,0
31,7,1,3,1,1,0,0,1,1,1,0,0,1
29,7,1,4,1,1,0,0,0,0,1,0,0,1
25,7,1,3,1,1,0,1,1,1,1,1,0,0
20,7,0,2,1,1,1,0,1,0,1,1,0,0
35,7,1,3,1,1,1,1,2,1,1,0,1,1
32,7,1,4,1,0,3,0,0,0,1,0,0,1
30,7,1,3,1,1,1,0,1,0,1,0,0,0
42,7,0,2,1,1,2,2,1,1,1,0,0,1
26,7,0,0,1,0,3,0,2,1,1,0,0,0
10,7,0,0,1,0,3,2,2,1,1,0,0,1
37,7,1,0,1,1,1,1,2,1,1,0,1,1
33,7,0,0,1,1,1,1,2,1,1,1,0,1
31,7,1,3,1,1,2,0,1,0,1,1,0,1
19,7,0,2,1,0,3,2,2,1,1,0,0,1
8,7,1,3,1,0,3,0,1,0,1,1,1,1
27,7,1,3,1,0,3,1,2,1,1,1,0,1
4,7,1,0,1,1,2,2,2,1,1,0,1,0
38,7,0,1,1,1,0,0,0,0,1,1,0,1
1,7,0,3,1,0,3,1,1,1,1,1,0,0
34,7,0,1,1,1,2,1,2,1,1,0,0,1
9,7,0,2,1,1,0,1,2,1,1,0,0,0
32,7,0,1,1,1,0,1,2,1,1,0,0,1
23,7,0,0,1,0,3,2,2,1,1,1,0,0
28,7,1,0,1,0,3,0,0,0,1,1,0,1
16,7,0,1,1,0,3,2,2,1,1,1,0,1
39,7,1,4,1,0,3,0,1,0,1,0,1,1
36,7,1,3,1,0,3,1,2,2,1,1,0,0
22,7,0,2,1,0,3,0,2,1,1,1,0,0
33,7,1,2,1,1,0,2,1,1,1,1,0,1
3,7,0,4,1,1,2,1,2,1,1,1,0,0
29,7,1,3,1,0,3,0,0,0,1,1,0,1
40,7,1,3,1,0,3,0,1,0,1,1,1,1
36,7,1,1,1,0,3,0,0,0,1,0,1,0
35,7,1,1,1,1,2,2,2,1,1,0,0,1
31,7,0,1,1,1,2,2,2,1,1,0,0,0
34,7,0,3,1,1,0,0,0,0,1,1,0,0
0,7,1,4,1,0,3,1,2,1,1,0,1,1
30,7,0,2,1,1,1,0,1,0,1,0,0,0
11,7,1,3,1,1,2,0,0,0,1,1,0,0
41,7,0,2,1,0,3,2,2,1,1,0,0,1
37,7,0,0,1,0,3,2,2,1,1,1,0,0
36,7,0,1,1,1,1,1,2,1,1,0,0,0
34,7,1,3,1,1,0,0,1,0,1,0,0,0
31,7,0,1,1,0,3,1,2,1,1,0,0,0
16,7,1,2,1,0,3,0,1,0,1,0,0,1
7,7,0,3,1,1,2,0,0,0,1,0,0,0
9,7,1,1,1,1,0,0,1,0,1,1,1,1
42,7,1,3,1,1,0,0,1,0,1,1,1,1
7,7,0,3,1,0,3,0,0,0,1,0,0,1
38,7,1,3,1,0,3,0,0,0,1,0,0,1
35,7,1,3,1,1,1,0,1,0,1,0,0,1
32,7,1,1,1,0,3,1,2,1,1,1,0,0
39,7,0,3,1,0,3,0,0,0,1,0,0,0
5,7,0,0,1,1,2,0,0,0,1,0,0,1
42,7,1,0,1,0,3,0,1,0,1,1,1,0
43,7,1,3,1,0,3,2,2,1,1,0,1,1
25,7,0,3,1,0,3,1,2,1,1,0,0,1
39,7,1,2,1,0,3,0,0,0,1,1,0,0
37,7,1,3,1,1,2,2,2,1,1,0,0,0
25,7,1,1,1,0,3,0,1,0,1,1,1,1
33,7,0,1,1,0,3,0,2,1,1,0,0,0
0,7,1,3,1,0,3,1,1,1,1,1,1,0
34,7,1,3,1,0,3,0,0,0,1,0,1,1
41,7,1,1,1,1,0,2,2,1,1,0,0,1
31,7,1,1,1,1,0,2,1,1,1,0,0,0
40,7,0,1,1,0,3,1,2,1,1,1,0,0
38,7,0,2,1,1,0,0,1,0,1,1,0,0
9,7,1,4,1,1,1,1,1,1,1,0,1,0
34,7,1,0,1,1,1,1,2,1,1,0,0,1
1,7,1,1,1,0,3,2,2,1,1,1,1,0
10,7,0,3,1,1,1,2,2,1,1,0,0,0
17,7,1,3,1,0,3,2,2,1,1,1,1,1
41,7,1,3,1,1,2,1,2,1,1,0,0,1
39,7,1,3,1,1,2,0,1,2,1,1,0,0
2,7,0,1,1,0,3,2,1,1,1,1,0,1
30,7,1,1,1,1,1,1,2,1,1,1,0,1
36,7,1,1,1,1,1,0,0,0,1,1,0,1
5,7,1,1,1,1,2,1,2,1,1,0,1,1
20,7,1,3,1,1,2,0,1,2,1,0,0,1
42,7,1,3,1,0,3,0,1,0,1,0,0,0
40,7,0,3,1,0,3,1,2,1,1,0,0,1
35,7,1,0,1,0,3,0,1,0,1,0,0,0
2,7,0,0,1,1,1,0,1,0,1,0,0,0
36,7,1,3,1,1,0,0,0,0,1,0,0,0
8,7,0,1,1,1,2,0,0,0,1,0,0,0
43,7,1,3,1,1,1,1,2,1,1,0,0,0
41,7,1,1,1,1,2,0,1,0,1,1,0,1
37,7,1,2,1,1,0,2,2,1,1,0,0,0
3,7,1,3,1,0,3,0,1,0,1,1,1,0
0,7,0,0,1,1,1,1,2,1,1,0,0,1
18,7,0,2,1,1,1,1,2,1,1,1,0,1
19,7,0,3,1,0,3,0,0,0,1,0,0,1
42,7,1,2,1,1,2,2,2,1,1,1,0,1
38,7,1,3,1,1,0,2,2,1,1,1,0,1
4,7,1,1,1,1,1,2,2,1,1,1,1,1
12,7,1,3,1,1,1,1,2,1,1,1,0,1
1,7,1,3,1,0,3,2,2,1,1,0,0,0
38,7,0,3,1,1,2,1,2,1,1,0,0,0
43,7,0,3,1,0,3,0,1,0,1,1,0,1
39,7,0,3,1,1,0,0,0,0,1,1,0,1
6,7,0,1,1,1,2,1,2,1,1,1,0,0
1,7,1,3,1,1,0,0,1,0,1,1,0,1
5,7,1,1,1,1,1,0,0,0,1,0,0,0
0,7,1,1,1,1,1,2,2,2,1,0,0,0
14,7,0,1,1,0,3,2,2,1,1,1,0,0
26,7,1,0,1,0,3,1,2,1,1,1,0,0
12,7,0,1,1,1,1,2,2,1,1,0,0,1
40,7,1,1,1,1,2,0,0,0,1,1,0,0
7,7,1,0,1,0,3,1,2,1,1,0,1,1
2,7,0,3,1,1,2,1,2,1,1,0,0,0
31,7,0,2,1,1,1,1,2,1,1,1,0,0
1,7,0,3,1,1,0,0,1,0,1,0,0,0
11,7,0,4,1,0,3,1,2,1,1,1,0,1
9,7,0,1,1,1,0,0,2,1,1,0,0,0
31,7,1,4,1,1,0,1,2,1,1,1,0,0
9,7,0,2,1,0,3,1,1,1,1,0,0,0
41,7,0,1,1,0,3,0,1,0,1,0,0,0
40,7,1,0,1,1,0,1,2,1,1,0,0,0
8,7,0,3,1,1,2,1,2,1,1,0,0,1
3,7,1,0,1,1,0,2,2,1,1,0,0,0
5,7,0,3,1,0,3,0,1,0,1,0,0,0
11,7,0,4,1,0,3,0,0,0,1,1,0,1
28,7,1,0,1,0,3,2,1,1,1,1,1,0
42,7,1,3,1,1,2,1,2,1,1,1,0,0
9,7,0,0,1,1,0,0,1,0,1,0,0,1
4,7,0,2,1,0,3,0,1,0,1,0,0,1
2,7,0,4,1,1,1,1,2,1,1,0,0,0
43,7,0,2,1,0,3,1,2,1,1,1,0,1
43,7,1,3,1,0,3,0,0,0,1,1,0,0
10,7,0,1,1,0,3,0,0,0,1,0,0,0
7,7,0,1,1,1,2,0,1,0,1,1,0,1
6,7,1,1,1,1,2,0,0,0,1,1,0,1
13,7,0,2,1,0,3,0,0,0,1,1,0,1
3,7,0,3,1,1,2,0,0,0,1,0,0,1
31,7,1,4,1,1,0,1,2,1,1,1,0,0
0,7,0,3,1,0,3,2,2,1,1,1,0,0
11,7,0,4,1,0,3,0,2,1,1,1,0,1
7,7,1,3,1,1,1,2,1,1,1,0,0,0
4,7,0,3,1,0,3,1,2,1,1,1,0,0
29,7,0,1,1,0,3,2,1,1,1,0,0,0
1,7,1,2,1,0,3,2,1,2,1,0,0,0
2,7,1,1,1,0,3,2,2,1,1,1,0,0
29,7,1,1,1,1,2,0,0,0,1,1,0,0
12,7,0,3,1,0,3,1,2,1,1,1,0,1
35,7,0,1,1,1,2,2,2,1,1,0,0,0
8,7,1,1,1,0,3,1,2,1,1,1,0,0
6,7,1,2,1,0,3,0,1,0,1,1,0,0
5,7,1,3,1,0,3,2,1,1,1,0,0,0
4,7,0,0,1,0,3,2,2,2,1,0,0,1
36,7,0,3,1,0,3,2,1,1,1,1,0,0
13,7,0,1,1,1,2,0,1,0,1,1,0,0
9,7,0,3,1,0,3,1,2,1,1,0,0,1
7,7,0,2,1,1,0,0,0,0,1,1,0,1
2,7,0,3,1,1,2,1,2,1,1,0,0,0
20,7,0,3,1,1,2,1,1,1,1,0,0,0
16,7,0,3,1,1,0,1,2,1,1,0,0,1
10,7,0,3,1,0,3,1,2,1,1,0,0,0
8,7,0,0,1,1,0,0,2,1,1,0,0,1
9,7,1,1,1,1,1,1,2,1,1,1,0,1
3,7,1,1,1,0,3,2,2,1,1,1,0,1
6,7,1,2,1,0,3,2,2,1,1,1,0,0
5,7,0,1,1,0,3,0,1,0,1,1,0,1
17,7,1,3,1,0,3,0,0,0,1,1,1,1
40,7,1,2,1,0,3,2,2,1,1,1,1,0
11,7,0,0,1,0,3,0,1,0,1,0,0,1
9,7,1,3,1,1,1,2,2,1,1,0,0,1
4,7,0,2,1,1,0,0,2,1,1,1,0,1
18,7,1,2,1,0,3,2,2,1,1,1,1,1
12,7,1,2,1,0,3,0,1,0,1,1,0,1
10,7,1,2,1,1,0,0,1,0,1,1,0,0
6,7,0,1,1,0,3,1,2,1,1,0,0,0
16,7,1,3,1,0,3,1,1,1,1,1,0,0
36,7,1,0,1,0,3,0,2,1,1,0,1,1
42,7,0,0,1,0,3,2,2,1,1,1,0,0
38,7,1,3,1,1,0,0,0,0,1,0,1,0
19,7,0,0,1,0,3,1,2,1,1,0,0,0
13,7,0,2,1,0,3,1,2,1,1,0,0,1
11,7,1,4,1,1,0,0,1,0,1,1,0,0
7,7,0,1,1,0,3,2,2,1,1,0,0,0
10,7,0,3,1,0,3,0,1,0,1,0,0,0
20,7,0,0,1,1,0,0,1,1,1,0,0,1
16,7,0,3,1,1,0,1,1,1,1,0,0,1
12,7,1,1,1,1,1,0,0,0,1,0,0,0
8,7,0,3,1,0,3,1,1,1,1,1,0,0
19,7,0,1,1,0,3,2,2,2,1,1,0,0
7,7,0,0,1,0,3,2,2,1,1,0,0,0
21,7,0,0,1,0,3,0,2,1,1,1,0,1
17,7,0,3,1,1,1,0,1,0,1,1,0,1
43,7,0,3,1,1,1,1,2,1,1,0,0,1
13,7,0,1,1,1,1,1,1,1,1,0,0,1
9,7,1,1,1,0,3,1,1,1,1,1,0,1
38,7,0,1,1,0,3,2,1,1,1,1,0,0
35,7,1,2,1,1,1,0,1,0,1,0,0,1
23,7,1,1,1,0,3,1,2,1,1,0,1,0
18,7,1,3,1,1,1,1,2,1,1,1,0,1
16,7,0,0,1,1,0,2,2,1,1,0,0,0
3,7,0,3,1,0,3,1,2,2,1,1,0,1
10,7,1,2,1,0,3,1,2,1,1,0,0,1
7,7,1,3,1,1,2,0,1,0,1,1,0,0
24,7,0,1,1,1,2,0,1,0,1,1,0,0
40,7,1,0,1,0,3,2,2,1,1,0,0,1
19,7,0,3,1,0,3,2,2,1,1,1,0,0
17,7,1,2,1,0,3,2,2,2,1,0,0,1
11,7,0,0,1,0,3,0,0,0,1,1,0,1
9,7,0,1,1,0,3,1,1,1,1,0,0,1
22,7,1,4,1,1,0,0,0,0,1,0,1,0
27,7,1,1,1,0,3,2,2,1,1,0,0,1
20,7,1,3,1,1,2,2,2,1,1,0,0,1
18,7,1,1,1,0,3,0,1,0,1,0,0,1
7,7,1,1,1,1,2,1,2,1,1,1,0,0
12,7,0,1,1,1,0,1,1,1,1,0,0,0
31,7,0,3,1,0,3,2,1,1,1,0,0,0
15,7,1,3,1,0,3,2,1,1,1,0,1,0
21,7,0,3,1,0,3,0,1,0,1,0,0,0
0,7,0,1,1,1,0,1,2,1,1,1,0,0
17,7,0,3,1,1,2,2,2,1,1,1,0,1
19,7,0,3,1,1,2,2,2,1,1,0,0,0
26,7,1,3,1,1,1,0,1,0,1,0,1,1
13,7,0,2,1,1,0,1,2,1,1,1,0,1
19,7,1,1,1,1,0,1,2,1,1,0,0,1
4,7,0,3,1,0,3,0,1,1,1,1,0,0
23,7,0,3,1,0,3,0,1,0,1,0,0,1
23,7,0,3,1,0,3,1,1,1,1,1,0,1
14,7,1,3,1,1,1,0,0,0,1,0,1,0
23,7,0,3,1,0,3,1,1,1,1,1,0,0
20,7,1,2,1,0,3,1,2,1,1,0,0,1
16,7,1,3,1,1,0,2,2,1,1,0,0,0
20,7,1,4,1,1,1,0,0,0,1,0,0,0
42,7,0,1,1,1,1,0,1,0,1,1,0,0
25,7,1,0,1,0,3,0,0,0,1,1,1,1
24,7,1,3,1,1,0,0,1,0,1,1,0,1
21,7,1,3,1,1,2,1,2,1,1,1,0,1
33,7,1,3,1,0,3,2,2,1,1,0,1,1
17,7,1,0,1,1,1,1,2,1,1,1,0,0
5,7,1,3,1,1,2,0,1,0,1,1,0,1
10,7,0,3,1,0,3,0,0,0,1,1,0,0
26,7,0,3,1,0,3,2,2,1,1,0,0,1
22,7,1,1,1,0,3,1,2,1,1,1,0,0
23,7,1,3,1,1,1,2,1,1,1,0,0,1
18,7,0,4,1,1,0,0,0,0,1,1,0,0
17,7,1,3,1,1,1,0,1,0,1,0,1,1
27,7,0,3,1,1,0,0,1,0,1,1,0,1
15,7,1,1,1,1,2,0,1,0,1,0,0,0
24,7,1,3,1,0,3,0,1,0,1,1,0,1
43,7,1,2,1,1,1,1,2,2,1,1,0,0
19,7,0,1,1,0,3,1,2,1,1,1,0,1
1,7,0,3,1,0,3,0,0,0,1,1,0,0
28,7,0,2,1,0,3,2,2,1,1,0,0,1
14,7,0,3,1,1,2,0,0,0,1,0,0,0
22,7,0,2,1,1,2,1,2,2,1,1,0,0
26,7,0,0,1,0,3,2,2,1,1,1,0,0
20,7,1,1,1,1,0,0,1,0,1,0,0,1
42,7,0,3,1,1,0,2,2,1,1,0,0,0
29,7,1,0,1,0,3,1,2,1,1,1,1,0
25,7,0,2,1,1,0,0,2,1,1,1,0,1
15,7,1,2,1,1,2,2,2,1,1,0,0,1
21,7,0,3,1,0,3,1,2,1,1,1,0,0
4,7,0,3,1,1,1,1,2,1,1,0,0,0
30,7,0,3,1,0,3,1,2,1,1,0,0,0
26,7,1,3,1,1,0,1,1,1,1,0,0,1
14,7,1,3,1,1,1,2,2,2,1,1,0,1
23,7,0,1,1,0,3,0,0,0,1,0,0,0
31,7,0,3,1,1,2,0,1,1,1,0,0,0
27,7,1,2,1,0,3,1,2,1,1,0,0,0
38,7,0,3,1,1,2,1,2,1,1,1,0,1
25,7,1,3,1,0,3,1,2,1,1,0,0,0
24,7,0,2,1,0,3,2,1,1,1,1,0,1
32,7,0,1,1,1,2,2,2,1,1,1,0,0
28,7,1,3,1,1,1,0,1,0,1,1,0,1
32,7,0,3,1,0,3,0,1,0,1,1,0,1
26,7,0,0,1,0,3,0,1,0,1,0,0,1
22,7,0,3,1,0,3,0,0,0,1,1,0,1
21,7,0,3,1,1,2,0,0,0,1,0,0,1
28,7,0,1,1,0,3,0,1,0,1,0,0,1
33,7,1,0,1,1,0,0,1,0,1,0,1,0
40,7,1,3,1,0,3,2,2,1,1,1,0,0
29,7,1,1,1,0,3,1,2,1,1,0,0,0
27,7,0,3,1,1,1,0,0,0,1,1,0,1
26,7,0,3,1,0,3,0,1,0,1,0,0,0
15,7,1,1,1,1,1,0,1,0,1,0,0,0
40,7,0,1,1,1,0,2,2,1,1,0,0,1
24,7,1,1,1,0,3,2,2,1,1,0,0,1
34,7,0,3,1,0,3,0,0,0,1,0,0,1
30,7,1,3,1,0,3,1,2,1,1,1,0,0
28,7,1,0,1,1,2,0,0,0,1,1,0,1
18,7,0,3,1,0,3,2,2,1,1,1,0,1
14,7,0,0,1,1,2,1,2,2,1,0,0,1
36,7,0,1,1,1,2,0,1,0,1,1,0,0
36,7,1,2,1,1,0,1,2,1,1,0,1,0
31,7,1,1,1,1,1,2,2,1,1,1,0,0
29,7,1,3,1,1,1,0,0,0,1,1,0,1
5,7,0,2,1,0,3,0,1,0,1,0,0,1
25,7,1,2,1,1,2,1,2,1,1,1,0,0
12,7,1,4,1,0,3,0,0,0,1,1,0,1
9,7,0,3,1,0,3,0,1,0,1,0,0,0
2,7,0,3,1,0,3,2,2,1,1,0,0,1
25,7,0,0,1,0,3,0,1,0,1,1,0,1
35,7,0,2,1,0,3,2,2,1,1,0,0,0
32,7,0,3,1,1,0,0,0,0,1,1,0,0
5,7,1,1,1,0,3,1,1,1,1,1,1,0
30,7,1,3,1,0,3,0,1,2,1,1,0,0
26,7,0,3,1,1,0,0,1,0,1,1,0,1
25,7,1,3,1,0,3,0,0,0,1,1,0,1
37,7,1,3,1,0,3,0,1,0,1,0,1,0
33,7,0,2,1,1,2,1,2,1,1,1,0,1
31,7,0,2,1,0,3,0,2,2,1,1,0,0
27,7,0,1,1,1,2,0,0,0,1,0,0,0
41,7,1,3,1,0,3,0,1,0,1,0,1,1
38,7,1,1,1,1,0,0,0,0,1,1,1,0
42,7,1,0,1,0,3,0,1,0,1,1,1,0
34,7,1,2,1,1,2,2,2,1,1,0,0,1
32,7,1,2,1,0,3,2,1,1,1,1,0,1
28,7,0,2,1,1,2,2,2,1,1,0,0,1
27,7,1,3,1,0,3,0,1,0,1,0,1,0
39,7,1,0,1,1,1,1,2,1,1,0,1,1
40,7,1,3,1,0,3,0,0,0,1,0,1,1
36,7,0,3,1,0,3,0,0,0,1,1,0,0
33,7,0,1,1,0,3,2,1,1,1,0,0,0
29,7,1,3,1,0,3,0,1,0,1,1,0,1
12,7,1,3,1,1,0,1,2,1,1,1,0,1
