location,occupation,certification,age,gender,type,availability,minimumWage,experience,clientsAttended,doorstepService ,references,liscenced,shoppingliscence
13,19,0,2,1,0,3,1,1,1,0,1,0,1
9,19,1,1,1,1,1,1,2,1,0,0,0,0
12,19,0,3,1,1,0,0,1,0,0,0,0,0
23,19,1,0,1,0,3,1,2,1,0,0,1,0
18,19,0,3,1,0,3,1,2,1,0,0,0,1
0,19,1,2,1,0,3,0,1,1,0,0,0,1
16,19,0,1,1,0,3,1,2,1,0,0,0,1
6,19,0,3,1,0,3,0,0,0,0,0,0,0
33,19,1,2,1,1,0,1,2,1,0,0,1,0
10,19,1,3,1,0,3,0,0,0,0,1,0,0
43,19,0,1,1,1,2,1,2,1,0,0,0,0
14,19,1,2,1,0,3,2,2,1,0,0,0,0
24,19,0,2,1,1,2,1,2,1,0,1,0,1
19,19,0,3,1,0,3,2,2,1,0,0,0,1
17,19,0,3,1,1,1,1,2,1,0,0,0,1
11,19,0,0,1,1,1,1,2,1,0,1,0,1
27,19,1,2,1,0,3,0,1,0,0,1,1,0
22,19,0,4,1,1,1,0,1,0,0,0,0,0
20,19,1,3,1,0,3,2,2,1,0,1,0,0
18,19,0,0,1,1,1,0,0,0,0,0,0,0
12,19,1,3,1,0,3,2,2,1,0,0,0,1
18,19,0,3,1,0,3,0,1,0,0,0,0,1
38,19,1,3,1,0,3,0,1,0,0,0,1,1
17,19,1,1,1,1,1,0,2,1,0,1,0,0
15,19,0,3,1,0,3,2,1,1,0,1,0,1
21,19,1,1,1,1,1,1,2,1,0,0,0,0
19,19,0,3,1,1,2,1,2,1,0,0,0,0
42,19,0,3,1,0,3,0,1,0,0,0,0,0
13,19,0,1,1,1,2,1,2,1,0,0,0,0
1,19,1,0,1,0,3,1,2,1,0,0,0,1
16,19,0,1,1,0,3,0,1,0,0,1,0,0
30,19,0,2,1,1,2,0,1,0,0,1,0,0
14,19,0,2,1,1,0,1,1,1,0,1,0,1
23,19,1,3,1,1,1,0,1,0,0,1,0,0
20,19,0,2,1,0,3,1,2,1,0,0,0,1
21,19,0,1,1,1,1,0,0,0,0,0,0,1
16,19,0,3,1,0,3,0,1,0,0,0,0,1
15,19,1,1,1,1,0,2,1,1,0,1,0,0
36,19,0,3,1,0,3,0,1,0,0,1,0,1
25,19,1,3,1,1,1,0,0,0,0,1,1,0
24,19,1,1,1,0,3,0,1,0,0,1,0,1
21,19,1,2,1,0,3,1,2,1,0,1,0,1
17,19,1,3,1,1,0,1,2,1,0,0,0,1
11,19,0,3,1,1,0,1,2,1,0,1,0,0
26,19,1,2,1,1,1,1,2,1,0,0,1,1
22,19,0,0,1,0,3,2,2,1,0,0,0,0
23,19,1,4,1,0,3,2,2,1,0,0,0,1
18,19,1,1,1,0,3,0,1,0,0,1,0,1
27,19,0,1,1,1,2,2,2,2,0,1,0,1
15,19,0,0,1,1,2,1,2,1,0,0,0,0
24,19,1,1,1,0,3,2,2,1,0,0,0,0
5,19,0,1,1,0,3,0,2,1,0,0,0,1
19,19,1,0,1,0,3,0,1,0,0,0,1,0
19,19,1,0,1,1,1,2,2,1,0,0,0,1
36,19,1,2,1,0,3,2,2,1,0,0,0,1
42,19,0,3,1,1,2,1,2,1,0,1,0,1
28,19,1,2,1,1,0,1,2,1,0,1,1,1
14,19,1,1,1,1,0,1,2,1,0,0,0,1
22,19,0,1,1,1,0,2,2,1,0,0,0,0
20,19,0,3,1,1,0,2,1,1,0,1,0,1
32,19,0,1,1,1,2,2,2,1,0,1,0,1
11,19,1,1,1,0,3,0,0,0,0,0,0,0
29,19,0,1,1,0,3,2,2,1,0,1,0,0
7,19,1,0,1,0,3,0,0,0,0,0,0,0
25,19,0,1,1,0,3,1,2,2,0,0,0,1
7,19,0,3,1,0,3,1,2,2,0,1,0,0
15,19,0,1,1,1,0,0,1,1,0,1,0,0
11,19,1,1,1,0,3,1,2,1,0,1,1,0
21,19,1,4,1,1,1,2,2,1,0,0,0,0
17,19,0,3,1,1,1,0,0,0,0,0,0,1
0,19,1,1,1,0,3,2,1,1,0,1,1,1
30,19,1,2,1,1,1,1,1,1,0,0,1,1
26,19,0,3,1,0,3,0,2,1,0,0,0,1
41,19,1,4,1,0,3,2,2,1,0,0,0,0
14,19,1,1,1,1,1,0,0,0,0,0,0,0
27,19,1,2,1,1,0,0,1,0,0,0,1,0
15,19,1,1,1,1,1,2,1,1,0,1,1,0
23,19,0,2,1,0,3,1,2,2,0,1,0,1
35,19,1,1,1,0,3,0,1,0,0,0,0,0
31,19,1,1,1,0,3,0,0,0,0,1,1,1
27,19,0,3,1,1,1,0,1,0,0,1,0,0
25,19,1,3,1,1,2,1,1,1,0,0,0,0
25,19,0,3,1,0,3,1,2,1,0,0,0,1
24,19,1,2,1,1,0,0,0,0,0,0,0,0
32,19,0,3,1,1,1,0,0,0,0,1,0,1
28,19,1,2,1,0,3,1,1,1,0,0,0,1
26,19,1,3,1,1,0,1,2,1,0,1,0,0
22,19,0,1,1,0,3,0,2,1,0,0,0,0
40,19,0,0,1,1,0,0,1,0,0,0,0,1
33,19,0,3,1,1,1,0,0,0,0,1,0,1
8,19,1,2,1,1,0,2,2,1,0,0,1,1
29,19,0,1,1,0,3,0,1,0,0,0,0,0
35,19,0,1,1,0,3,1,2,1,0,1,0,0
27,19,1,3,1,1,2,0,2,1,0,0,0,1
15,19,0,2,1,1,1,2,2,1,0,1,0,0
13,19,1,2,1,0,3,0,1,0,0,1,0,0
27,19,0,0,1,0,3,0,0,0,0,0,0,1
43,19,1,4,1,1,0,1,2,1,0,1,1,0
0,19,1,3,1,0,3,1,2,1,0,1,1,0
34,19,0,3,1,1,2,2,2,1,0,0,0,0
15,19,0,3,1,1,1,2,2,1,0,1,0,0
26,19,0,1,1,0,3,1,1,1,0,1,0,1
30,19,0,3,1,0,3,1,2,1,0,0,0,1
28,19,1,0,1,0,3,0,2,1,0,0,0,1
28,19,1,3,1,0,3,1,1,1,0,0,0,1
14,19,1,3,1,1,2,2,2,1,0,1,1,1
14,19,1,1,1,1,2,1,1,1,0,1,0,0
36,19,1,0,1,1,0,0,1,0,0,0,1,0
31,19,0,3,1,0,3,2,2,1,0,1,0,0
10,19,1,3,1,1,0,2,2,1,0,1,0,0
29,19,0,0,1,1,0,2,2,1,0,1,0,1
15,19,0,3,1,1,0,1,2,1,0,0,0,1
25,19,1,3,1,0,3,2,2,1,0,1,0,1
35,19,0,3,1,1,0,1,2,1,0,1,0,0
1,19,1,1,1,0,3,0,1,0,0,0,0,1
32,19,0,3,1,1,0,1,2,1,0,1,0,1
18,19,1,3,1,0,3,2,1,1,0,0,1,1
30,19,1,3,1,0,3,2,2,1,0,1,0,1
26,19,1,1,1,0,3,1,1,1,0,0,0,0
16,19,1,1,1,0,3,2,2,1,0,1,1,0
8,19,0,3,1,0,3,0,1,0,0,1,0,0
42,19,1,3,1,0,3,1,2,1,0,0,0,0
32,19,1,1,1,0,3,1,2,1,0,0,0,0
40,19,0,3,1,1,1,1,2,1,0,0,0,0
5,19,0,1,1,0,3,1,2,1,0,1,0,1
37,19,0,3,1,0,3,1,2,1,0,0,0,0
33,19,1,3,1,1,0,0,0,0,0,1,0,1
31,19,1,0,1,1,2,1,2,1,0,1,0,0
27,19,0,2,1,0,3,2,2,1,0,0,0,0
3,19,1,3,1,0,3,1,2,1,0,1,0,0
4,19,0,2,1,1,1,0,1,0,0,0,0,1
31,19,0,3,1,1,0,1,2,1,0,1,0,0
39,19,1,3,1,0,3,2,2,1,0,1,0,1
38,19,1,3,1,1,0,2,2,1,0,0,1,0
18,19,1,1,1,1,1,2,2,1,0,1,0,1
34,19,1,0,1,1,1,0,1,0,0,1,0,0
15,19,0,3,1,1,2,0,1,1,0,1,0,0
32,19,1,3,1,0,3,0,0,0,0,0,0,1
28,19,1,3,1,1,1,0,0,0,0,0,0,1
8,19,0,3,1,0,3,2,2,1,0,0,0,1
39,19,1,0,1,0,3,0,2,1,0,1,1,0
2,19,0,3,1,1,2,1,2,1,0,1,0,0
36,19,0,3,1,0,3,1,2,1,0,0,0,0
33,19,0,1,1,0,3,1,2,1,0,0,0,0
37,19,0,1,1,1,1,1,2,1,0,1,0,1
29,19,0,2,1,1,0,2,2,1,0,1,0,0
43,19,0,0,1,1,0,1,1,1,0,1,0,1
40,19,1,1,1,1,0,0,1,0,0,0,1,1
35,19,0,3,1,1,1,0,2,1,0,0,0,0
27,19,0,3,1,0,3,0,1,1,0,0,0,1
34,19,0,3,1,0,3,1,1,1,0,1,0,1
30,19,0,0,1,0,3,0,0,0,0,1,0,1
26,19,1,3,1,0,3,2,2,1,0,0,0,0
6,19,0,3,1,0,3,1,2,1,0,0,0,0
37,19,1,0,1,0,3,0,2,1,0,0,0,0
41,19,0,0,1,0,3,0,0,0,0,1,0,1
37,19,1,1,1,1,1,0,2,1,0,1,0,1
36,19,1,4,1,0,3,1,2,1,0,0,0,0
31,19,0,1,1,0,3,0,0,0,0,0,0,1
19,19,1,3,1,1,2,1,2,1,0,1,0,1
42,19,1,3,1,0,3,1,2,1,0,1,1,1
38,19,1,3,1,0,3,1,2,1,0,1,0,1
35,19,1,1,1,1,0,0,2,1,0,0,0,1
32,19,0,1,1,0,3,1,2,1,0,1,0,1
18,19,0,1,1,0,3,0,1,2,0,1,0,0
31,19,1,2,1,0,3,2,2,1,0,0,0,1
19,19,0,0,1,0,3,0,1,0,0,1,0,0
39,19,1,2,1,1,2,1,2,1,0,1,0,0
37,19,0,3,1,1,2,0,0,0,0,1,0,0
33,19,1,1,1,0,3,0,2,2,0,0,0,0
0,19,1,1,1,1,1,1,2,1,0,0,1,1
27,19,0,1,1,0,3,0,1,0,0,0,0,0
27,19,1,3,1,0,3,0,0,0,0,1,0,1
5,19,0,3,1,1,0,0,1,0,0,0,0,1
40,19,0,2,1,0,3,1,2,1,0,0,0,1
38,19,1,3,1,1,2,2,2,1,0,0,0,1
23,19,0,3,1,0,3,0,0,0,0,0,0,1
34,19,0,1,1,1,1,1,2,1,0,0,0,1
1,19,1,0,1,0,3,0,1,0,0,1,1,0
3,19,0,1,1,0,3,1,2,1,0,1,0,1
2,19,0,3,1,0,3,0,0,0,0,1,0,1
20,19,1,4,1,0,3,2,2,1,0,0,0,0
41,19,0,3,1,1,1,0,2,1,0,0,0,1
39,19,1,3,1,0,3,0,0,0,0,0,0,0
36,19,1,0,1,0,3,2,2,1,0,1,0,1
5,19,0,3,1,1,1,1,2,1,0,1,0,0
33,19,0,1,1,1,1,1,2,1,0,0,0,0
26,19,0,3,1,1,1,0,0,0,0,0,0,0
7,19,0,3,1,1,1,1,2,1,0,0,0,1
27,19,1,2,1,0,3,0,0,0,0,1,0,0
12,19,1,2,1,1,0,1,1,1,0,1,1,1
42,19,1,2,1,0,3,0,1,0,0,1,0,1
40,19,0,3,1,1,0,0,0,0,0,1,0,0
35,19,0,1,1,1,1,2,2,1,0,0,0,0
2,19,1,3,1,0,3,0,0,0,0,1,1,0
27,19,0,3,1,0,3,2,2,1,0,0,0,1
34,19,1,3,1,0,3,1,2,1,0,1,0,0
0,19,1,1,1,1,0,0,0,0,0,0,1,1
41,19,1,2,1,1,0,1,2,1,0,1,0,1
37,19,0,3,1,0,3,0,1,0,0,1,0,1
28,19,0,3,1,0,3,0,1,0,0,1,0,1
9,19,0,3,1,1,1,0,1,0,0,1,0,1
3,19,0,3,1,0,3,0,1,0,0,1,0,1
0,19,1,2,1,1,0,1,2,1,0,1,0,0
42,19,1,3,1,0,3,2,2,1,0,0,0,1
39,19,0,2,1,1,2,1,2,1,0,1,0,0
38,19,1,1,1,0,3,1,2,1,0,1,0,1
4,19,0,0,1,1,1,0,1,0,0,1,0,0
9,19,1,3,1,1,0,2,2,1,0,0,0,1
11,19,0,3,1,0,3,1,2,1,0,1,0,1
1,19,0,1,1,1,1,0,0,0,0,0,0,1
8,19,0,2,1,1,0,0,1,0,0,1,0,1
36,19,1,1,1,0,3,2,2,1,0,0,0,0
36,19,1,3,1,1,2,0,0,0,0,0,0,1
39,19,1,0,1,1,0,1,2,1,0,0,0,0
39,19,0,0,1,1,0,1,2,1,0,1,0,0
6,19,1,3,1,0,3,1,2,1,0,1,1,0
38,19,0,3,1,1,0,0,1,0,0,0,0,0
5,19,1,3,1,1,1,0,1,0,0,0,0,1
0,19,1,1,1,1,1,1,1,1,0,1,0,0
30,19,0,0,1,0,3,0,0,0,0,0,0,0
1,19,0,1,1,1,1,1,2,1,0,1,0,0
38,19,1,0,1,1,2,0,0,0,0,0,0,1
3,19,0,3,1,0,3,2,1,1,0,1,0,1
21,19,0,4,1,1,1,1,1,1,0,0,0,1
23,19,1,1,1,1,2,1,2,1,0,1,0,0
38,19,0,1,1,1,0,1,2,1,0,1,0,1
6,19,0,2,1,1,1,1,1,1,0,1,0,1
39,19,1,3,1,0,3,1,2,1,0,0,0,0
40,19,1,0,1,1,0,0,0,0,0,1,0,0
8,19,0,1,1,0,3,1,1,1,0,1,0,0
7,19,0,0,1,1,0,0,0,0,0,1,0,1
2,19,1,3,1,1,2,0,0,0,0,1,0,0
1,19,1,3,1,0,3,2,1,1,0,1,0,0
41,19,1,3,1,0,3,0,2,1,0,1,0,1
8,19,0,3,1,1,1,0,1,0,0,1,0,1
43,19,1,3,1,0,3,0,2,1,0,0,1,1
3,19,1,3,1,0,3,0,0,0,0,1,0,1
5,19,0,3,1,0,3,2,1,1,0,1,0,1
34,19,1,3,1,0,3,1,2,1,0,0,0,1
42,19,0,0,1,1,1,1,2,1,0,0,0,1
9,19,0,4,1,0,3,0,0,0,0,1,0,1
4,19,1,1,1,0,3,0,1,0,0,0,0,1
28,19,0,3,1,0,3,0,1,2,0,1,0,1
2,19,1,3,1,0,3,2,2,1,0,1,0,1
32,19,1,1,1,1,2,2,2,1,0,1,1,0
20,19,0,0,1,0,3,2,2,1,0,1,0,0
41,19,1,1,1,0,3,0,1,0,0,0,0,0
10,19,0,3,1,1,0,0,0,0,0,1,0,0
6,19,0,3,1,0,3,2,2,1,0,1,0,0
3,19,1,3,1,0,3,1,1,1,0,1,0,0
18,19,0,3,1,1,2,0,1,0,0,1,0,0
0,19,1,3,1,1,1,2,2,1,0,0,0,1
34,19,1,3,1,1,1,0,1,0,0,0,0,0
11,19,1,3,1,0,3,0,0,0,0,0,1,0
33,19,0,2,1,1,0,0,0,0,0,0,0,1
37,19,1,3,1,1,1,0,1,1,0,1,0,0
22,19,0,1,1,1,0,1,2,1,0,1,0,0
7,19,1,2,1,1,0,1,2,1,0,1,0,0
25,19,1,1,1,1,0,1,2,1,0,1,0,1
4,19,0,0,1,0,3,0,1,0,0,1,0,1
43,19,0,3,1,1,1,2,1,1,0,1,0,1
20,19,1,3,1,0,3,2,2,1,0,0,1,0
8,19,1,2,1,1,2,0,1,0,0,1,0,1
1,19,0,3,1,0,3,2,2,1,0,1,0,1
27,19,0,2,1,0,3,2,2,1,0,1,0,0
12,19,0,1,1,1,2,1,2,1,0,0,0,0
2,19,1,2,1,0,3,0,0,0,0,0,1,1
8,19,1,3,1,0,3,1,1,1,0,1,0,1
6,19,0,3,1,0,3,1,2,1,0,1,0,0
5,19,0,0,1,0,3,1,2,1,0,1,0,0
9,19,0,1,1,1,2,0,1,0,0,0,0,1
42,19,1,3,1,0,3,0,0,0,0,0,0,0
13,19,1,3,1,1,1,2,1,1,0,1,1,1
9,19,0,2,1,0,3,0,1,0,0,0,0,0
7,19,0,4,1,0,3,1,2,1,0,1,0,1
15,19,1,3,1,1,1,0,1,0,0,1,0,0
2,19,0,1,1,0,3,2,2,1,0,0,0,0
8,19,0,3,1,1,1,2,2,1,0,1,0,0
16,19,0,1,1,1,1,0,2,1,0,1,0,1
10,19,1,1,1,0,3,1,1,1,0,0,0,0
8,19,0,2,1,0,3,1,1,1,0,1,0,0
27,19,1,0,1,1,1,1,2,1,0,1,1,1
21,19,0,0,1,0,3,0,1,0,0,0,0,0
3,19,0,2,1,0,3,1,1,1,0,0,0,1
17,19,1,3,1,1,1,2,2,1,0,0,1,0
10,19,1,3,1,1,2,1,2,2,0,0,1,1
4,19,1,3,1,1,1,0,0,0,0,1,1,1
11,19,0,3,1,0,3,0,1,0,0,1,0,1
9,19,0,1,1,0,3,1,2,1,0,1,0,1
4,19,1,3,1,0,3,0,1,0,0,0,0,1
17,19,0,0,1,0,3,0,1,0,0,1,0,1
25,19,0,0,1,1,2,1,2,1,0,1,0,1
19,19,1,1,1,0,3,2,1,1,0,1,0,1
18,19,0,2,1,0,3,1,2,1,0,1,0,1
12,19,1,2,1,1,0,1,1,1,0,1,0,1
37,19,1,3,1,0,3,0,2,2,0,0,0,1
10,19,0,1,1,0,3,2,1,2,0,1,0,1
7,19,1,2,1,0,3,1,2,1,0,1,1,1
6,19,0,1,1,0,3,2,2,1,0,1,0,1
19,19,1,3,1,1,0,0,1,0,0,1,1,0
13,19,1,3,1,0,3,1,2,1,0,0,0,0
11,19,1,0,1,1,2,2,1,1,0,0,0,0
7,19,1,2,1,1,2,2,1,1,0,0,0,1
22,19,0,2,1,0,3,0,0,0,0,1,0,1
20,19,0,3,1,0,3,2,2,1,0,0,0,0
16,19,1,3,1,1,1,0,0,0,0,0,0,0
12,19,0,0,1,0,3,0,1,0,0,1,0,1
35,19,1,2,1,0,3,0,1,0,0,0,0,1
25,19,1,0,1,1,2,1,2,1,0,0,0,1
8,19,1,2,1,1,0,1,1,1,0,0,0,1
21,19,0,3,1,0,3,1,1,1,0,0,0,0
17,19,1,3,1,0,3,0,1,0,0,0,0,0
13,19,0,0,1,1,2,0,0,0,0,0,0,0
9,19,0,3,1,1,0,1,2,1,0,0,0,0
38,19,1,2,1,0,3,1,2,1,0,1,1,1
34,19,1,3,1,0,3,0,1,0,0,1,1,0
23,19,1,4,1,0,3,2,2,1,0,1,1,0
18,19,0,1,1,1,2,1,2,2,0,0,0,0
16,19,1,4,1,1,0,2,2,1,0,1,0,0
10,19,0,3,1,1,2,2,2,1,0,1,0,1
17,19,0,3,1,1,0,0,1,0,0,1,0,1
10,19,0,1,1,1,0,0,1,0,0,1,0,0
24,19,0,3,1,1,0,0,1,0,0,1,0,1
30,19,0,3,1,1,2,1,2,1,0,1,0,1
19,19,0,1,1,0,3,1,2,1,0,0,0,1
17,19,0,2,1,0,3,0,1,0,0,1,0,1
11,19,1,1,1,1,0,1,1,1,0,0,0,1
10,19,0,1,1,0,3,1,2,1,0,1,0,1
23,19,0,3,1,1,0,1,2,1,0,0,0,1
22,19,1,3,1,1,1,0,1,0,0,0,1,0
20,19,0,3,1,1,1,1,2,1,0,1,0,0
35,19,0,1,1,0,3,1,2,1,0,1,0,1
18,19,0,0,1,1,2,0,0,0,0,1,0,1
12,19,0,2,1,1,1,2,2,1,0,1,0,0
15,19,1,1,1,0,3,1,1,1,0,0,1,0
30,19,1,3,1,1,0,1,1,1,0,0,0,1
15,19,1,2,1,1,0,2,2,1,0,1,1,0
21,19,1,3,1,1,0,2,1,1,0,1,0,0
19,19,0,4,1,1,2,0,2,1,0,0,0,1
13,19,0,3,1,1,2,1,2,1,0,0,0,0
6,19,0,0,1,1,0,1,2,1,0,0,0,0
22,19,1,2,1,0,3,2,2,1,0,1,0,1
21,19,1,1,1,0,3,1,2,1,0,1,0,1
10,19,1,2,1,1,0,1,2,1,0,0,0,1
14,19,0,1,1,0,3,1,2,1,0,1,0,1
23,19,1,3,1,0,3,0,2,1,0,0,0,0
20,19,0,1,1,0,3,0,1,0,0,0,0,1
36,19,0,3,1,0,3,2,2,1,0,1,0,1
16,19,1,3,1,0,3,0,1,0,0,0,0,1
28,19,1,0,1,1,2,1,2,1,0,0,1,1
25,19,0,1,1,0,3,2,2,1,0,0,0,1
24,19,1,3,1,1,2,1,2,1,0,1,0,1
21,19,1,2,1,0,3,0,1,1,0,1,0,1
17,19,0,3,1,1,0,2,2,1,0,1,0,0
43,19,0,1,1,0,3,0,1,0,0,0,0,0
26,19,0,3,1,0,3,1,2,1,0,0,0,0
22,19,0,2,1,0,3,1,1,1,0,1,0,1
27,19,0,0,1,0,3,2,2,1,0,0,0,0
23,19,0,4,1,1,0,2,2,2,0,0,0,0
1,19,1,2,1,0,3,0,0,0,0,1,0,0
18,19,0,3,1,1,2,1,2,1,0,1,0,1
39,19,0,3,1,1,2,0,2,1,0,1,0,0
27,19,0,3,1,1,1,2,2,1,0,0,0,0
10,19,1,1,1,1,0,0,1,0,0,1,1,1
1,19,1,3,1,1,1,2,2,1,0,1,0,1
15,19,1,0,1,1,1,0,0,0,0,1,0,0
24,19,1,4,1,1,0,0,0,0,0,0,0,0
19,19,1,0,1,0,3,1,2,1,0,1,0,1
37,19,1,1,1,0,3,1,2,2,0,1,0,0
39,19,1,1,1,1,0,0,2,1,0,1,1,1
39,19,0,3,1,1,1,0,0,0,0,1,0,1
31,19,1,4,1,1,2,1,2,1,0,0,0,0
28,19,1,3,1,1,1,2,1,1,0,1,1,1
14,19,1,0,1,0,3,0,0,0,0,1,0,0
42,19,0,3,1,0,3,2,2,1,0,0,0,0
22,19,1,3,1,0,3,1,2,1,0,0,0,0
40,19,0,2,1,1,2,1,2,1,0,1,0,1
20,19,0,0,1,0,3,2,2,1,0,1,0,0
37,19,0,2,1,0,3,2,2,1,0,1,0,0
41,19,1,1,1,1,0,2,2,1,0,0,1,0
29,19,0,2,1,1,0,1,2,1,0,1,0,1
25,19,1,2,1,1,2,1,2,1,0,1,0,0
15,19,1,2,1,0,3,0,1,0,0,1,0,1
21,19,0,3,1,1,0,0,1,2,0,0,0,0
12,19,0,0,1,1,1,2,2,1,0,0,0,0
31,19,1,1,1,1,0,1,2,1,0,1,1,0
30,19,0,0,1,1,0,0,1,0,0,1,0,0
26,19,0,1,1,0,3,0,0,0,0,1,0,0
14,19,0,1,1,1,0,0,0,0,0,0,0,0
23,19,1,3,1,0,3,2,2,1,0,1,0,1
36,19,1,0,1,0,3,1,2,1,0,0,1,1
31,19,1,3,1,1,0,0,0,0,0,0,1,1
42,19,1,4,1,0,3,0,0,0,0,1,1,1
27,19,0,1,1,0,3,1,2,1,0,0,0,0
25,19,0,3,1,1,0,1,2,2,0,0,0,1
39,19,1,1,1,1,2,1,2,1,0,1,1,1
24,19,1,3,1,0,3,1,2,1,0,1,0,1
33,19,0,1,1,0,3,0,0,0,0,0,0,1
6,19,1,3,1,0,3,0,0,0,0,1,0,1
32,19,0,3,1,0,3,2,2,1,0,1,0,1
28,19,1,2,1,1,2,0,0,0,0,1,0,1
19,19,0,0,1,1,0,0,0,0,0,1,0,1
26,19,1,2,1,1,0,1,2,1,0,1,0,1
22,19,0,3,1,0,3,0,0,0,0,1,0,1
40,19,0,1,1,0,3,1,2,1,0,0,0,1
33,19,0,3,1,0,3,0,1,0,0,0,0,1
29,19,1,3,1,0,3,0,0,0,0,1,0,1
27,19,1,2,1,1,0,2,2,1,0,0,0,1
24,19,1,3,1,0,3,0,1,0,0,0,1,1
15,19,1,3,1,0,3,1,1,1,0,1,0,0
5,19,1,3,1,1,1,0,2,1,0,0,1,1
15,19,1,0,1,1,2,0,0,0,0,0,1,1
30,19,1,3,1,0,3,2,2,1,0,0,0,0
34,19,0,3,1,0,3,0,1,1,0,0,0,1
36,19,0,1,1,0,3,1,2,1,0,1,0,0
30,19,1,1,1,0,3,1,2,1,0,1,0,1
26,19,0,2,1,0,3,2,2,2,0,1,0,1
28,19,0,2,1,1,0,0,1,0,0,1,0,0
0,19,1,3,1,0,3,0,0,0,0,1,1,1
14,19,0,3,1,1,1,0,1,0,0,1,0,0
29,19,0,3,1,0,3,0,1,0,0,0,0,0
36,19,1,3,1,0,3,2,2,2,0,1,1,1
31,19,0,2,1,1,0,0,2,1,0,0,0,1
21,19,1,0,1,1,1,0,0,0,0,1,0,1
29,19,0,1,1,1,2,1,2,1,0,0,0,1
29,19,1,1,1,0,3,0,1,0,0,0,0,0
22,19,0,1,1,0,3,0,1,0,0,1,0,0
25,19,1,3,1,0,3,0,1,0,0,1,0,0
13,19,0,1,1,1,1,0,1,0,0,0,0,1
35,19,1,3,1,1,2,2,1,1,0,0,1,0
32,19,1,1,1,1,2,1,2,1,0,0,0,0
7,19,0,1,1,0,3,1,2,1,0,0,0,0
30,19,0,1,1,1,0,1,2,1,0,0,0,0
28,19,1,2,1,1,0,2,1,1,0,1,0,1
26,19,0,1,1,1,2,1,1,1,0,0,0,1
33,19,1,3,1,1,1,0,2,1,0,0,0,1
