location,occupation,certification,age,gender,type,availability,minimumWage,experience,clientsAttended,doorstepService ,references,liscenced,shoppingliscence
40,5,0,1,1,0,3,1,1,1,1,0,0,1
39,5,1,1,1,1,2,2,2,1,1,1,0,0
35,5,0,1,1,1,2,0,0,0,1,1,0,1
32,5,1,1,1,0,3,0,2,1,1,0,0,0
30,5,1,3,1,1,1,2,2,1,1,0,0,0
26,5,0,3,1,1,0,2,2,1,1,1,0,1
0,5,0,3,1,0,3,0,0,0,1,0,0,0
10,5,0,3,1,1,1,1,2,1,1,1,0,1
37,5,1,3,1,0,3,0,1,0,1,1,1,0
33,5,0,3,1,1,0,1,2,1,1,0,0,1
31,5,0,3,1,1,0,0,1,0,1,0,0,1
27,5,0,1,1,0,3,2,1,1,1,0,0,1
1,5,0,3,1,1,2,0,0,0,1,1,0,1
34,5,0,3,1,1,0,0,1,0,1,1,0,1
38,5,0,3,1,1,0,0,0,0,1,0,0,0
34,5,1,1,1,1,2,0,0,0,1,1,0,0
32,5,1,3,1,1,1,1,2,1,1,1,0,1
11,5,1,2,1,1,0,0,2,1,1,0,0,1
28,5,1,3,1,1,0,1,2,1,1,1,0,0
32,5,1,3,1,1,0,0,1,0,1,0,0,0
10,5,1,1,1,0,3,2,1,1,1,0,1,0
39,5,0,3,1,1,2,0,1,0,1,1,0,0
24,5,1,2,1,1,2,1,2,1,1,1,1,0
36,5,1,3,1,1,0,2,2,1,1,1,0,1
33,5,1,2,1,1,2,2,2,1,1,0,0,1
13,5,0,0,1,1,2,0,2,1,1,0,0,1
29,5,1,4,1,0,3,1,2,1,1,1,0,1
22,5,1,1,1,1,1,0,0,0,1,0,1,0
40,5,0,3,1,0,3,0,1,0,1,0,0,1
35,5,1,1,1,1,2,0,1,0,1,1,0,1
34,5,1,4,1,0,3,1,2,1,1,1,0,1
19,5,1,3,1,0,3,2,2,1,1,0,1,1
30,5,0,2,1,0,3,0,0,0,1,1,0,1
20,5,0,3,1,0,3,2,1,1,1,1,0,0
33,5,1,2,1,0,3,0,1,0,1,1,0,1
14,5,0,3,1,1,0,0,0,0,1,1,0,0
25,5,1,3,1,0,3,0,0,0,1,0,1,1
41,5,1,3,1,0,3,2,1,1,1,0,1,1
37,5,0,3,1,1,0,1,2,1,1,0,0,0
36,5,1,3,1,1,1,0,0,0,1,0,0,0
31,5,0,2,1,1,2,1,1,1,1,0,0,0
42,5,1,1,1,0,3,0,1,0,1,1,1,1
38,5,1,3,1,1,1,1,1,1,1,1,0,1
28,5,1,1,1,0,3,1,2,1,1,0,1,0
35,5,0,2,1,0,3,0,1,0,1,1,0,0
28,5,0,1,1,0,3,1,2,1,1,0,0,0
32,5,0,2,1,1,1,0,1,0,1,0,0,0
3,5,1,3,1,0,3,0,1,0,1,1,0,1
43,5,0,3,1,0,3,0,0,0,1,0,0,1
39,5,1,3,1,1,0,0,1,0,1,0,0,1
37,5,1,4,1,1,0,0,0,0,1,0,0,1
33,5,1,3,1,0,3,0,1,0,1,0,0,0
0,5,1,2,1,0,3,1,2,1,1,0,1,1
7,5,0,0,1,1,2,2,2,1,1,1,0,1
40,5,1,2,1,0,3,1,2,1,1,1,0,1
38,5,0,1,1,0,3,2,2,1,1,1,0,0
31,5,1,1,1,1,2,1,1,1,1,0,1,1
34,5,0,2,1,0,3,1,2,1,1,1,0,1
1,5,1,3,1,0,3,0,0,0,1,1,1,1
33,5,0,3,1,0,3,2,2,1,1,0,0,0
31,5,1,3,1,0,3,2,2,1,1,1,0,0
39,5,0,3,1,1,0,0,1,0,1,1,0,1
41,5,1,3,1,0,3,0,1,0,1,1,0,1
39,5,1,4,1,1,2,0,2,2,1,0,0,0
36,5,0,2,1,1,1,0,0,0,1,1,0,0
8,5,1,2,1,1,2,0,0,0,1,0,0,1
5,5,1,3,1,1,1,2,2,1,1,1,1,0
20,5,1,1,1,1,0,2,2,1,1,0,0,1
24,5,0,0,1,1,1,0,1,0,1,0,0,0
42,5,1,0,1,1,1,1,2,1,1,1,0,1
36,5,0,0,1,1,2,2,2,1,1,1,0,0
7,5,1,1,1,1,1,2,2,1,1,1,0,0
42,5,1,3,1,1,2,1,2,2,1,1,0,1
40,5,0,0,1,1,2,0,1,0,1,0,0,1
42,5,0,2,1,1,1,2,1,1,1,1,0,0
21,5,0,4,1,1,2,0,1,0,1,0,0,1
35,5,1,1,1,1,1,0,1,0,1,1,0,0
19,5,0,3,1,0,3,1,2,1,1,1,0,1
2,5,1,0,1,0,3,1,2,1,1,0,1,0
32,5,1,3,1,1,1,1,2,1,1,1,1,1
15,5,0,3,1,0,3,2,2,1,1,1,0,1
43,5,0,3,1,0,3,0,0,0,1,1,0,1
41,5,0,3,1,1,2,2,1,1,1,0,0,1
20,5,1,3,1,1,0,1,2,2,1,0,1,1
37,5,1,2,1,1,0,0,1,0,1,1,0,0
3,5,0,1,1,0,3,0,1,0,1,1,0,0
39,5,0,3,1,1,2,1,2,1,1,0,0,0
0,5,1,3,1,0,3,1,2,1,1,0,0,1
8,5,1,3,1,0,3,2,2,1,1,0,1,1
22,5,1,3,1,0,3,0,1,2,1,1,1,0
13,5,1,3,1,0,3,1,1,1,1,0,0,0
42,5,1,2,1,1,0,1,1,1,1,1,0,0
14,5,1,3,1,0,3,0,0,0,1,0,1,1
38,5,0,3,1,0,3,0,0,0,1,1,0,1
4,5,1,1,1,0,3,2,2,1,1,0,1,1
28,5,1,3,1,1,0,2,1,1,1,1,1,0
1,5,0,3,1,1,1,1,2,1,1,1,0,0
36,5,0,0,1,1,0,1,2,1,1,0,0,0
17,5,1,3,1,0,3,0,0,0,1,0,1,0
40,5,0,2,1,0,3,0,1,0,1,1,0,1
43,5,0,1,1,0,3,0,1,0,1,1,0,1
17,5,1,1,1,1,0,1,1,1,1,0,0,1
39,5,0,4,1,0,3,1,2,1,1,1,0,0
6,5,1,3,1,1,2,2,2,1,1,1,1,0
37,5,1,2,1,0,3,1,2,2,1,1,1,1
5,5,1,3,1,0,3,0,1,0,1,0,0,0
5,5,0,1,1,1,0,1,2,1,1,0,0,0
0,5,1,3,1,0,3,2,1,1,1,1,0,1
31,5,1,3,1,0,3,0,2,1,1,1,0,1
15,5,0,1,1,0,3,1,1,1,1,0,0,0
18,5,1,3,1,0,3,0,2,1,1,0,1,1
39,5,1,3,1,0,3,1,2,1,1,0,1,0
40,5,0,3,1,0,3,1,2,1,1,0,0,1
7,5,1,1,1,0,3,1,1,1,1,0,1,1
2,5,1,2,1,0,3,2,2,1,1,0,0,1
12,5,1,3,1,1,2,0,1,0,1,0,1,1
1,5,0,3,1,0,3,0,1,0,1,0,0,1
27,5,0,2,1,1,0,0,0,0,1,1,0,0
41,5,1,3,1,0,3,0,0,0,1,1,0,0
8,5,1,2,1,1,0,1,2,1,1,0,1,1
3,5,1,1,1,0,3,1,2,1,1,1,0,0
5,5,1,3,1,1,1,0,0,0,1,0,0,1
24,5,1,1,1,0,3,1,1,1,1,1,1,1
12,5,1,0,1,1,1,0,0,0,1,1,0,1
42,5,0,1,1,0,3,0,1,0,1,1,0,1
9,5,0,1,1,1,0,1,2,1,1,1,0,0
4,5,1,1,1,0,3,1,2,1,1,0,0,1
2,5,0,3,1,1,0,1,2,1,1,0,0,1
11,5,0,2,1,1,2,0,1,0,1,0,0,1
19,5,1,3,1,0,3,1,2,2,1,0,0,0
43,5,0,3,1,0,3,0,1,0,1,1,0,1
43,5,0,3,1,1,0,1,2,1,1,0,0,0
21,5,0,3,1,0,3,2,2,1,1,1,0,1
10,5,0,1,1,1,0,1,2,1,1,0,0,1
10,5,0,3,1,1,2,0,0,0,1,1,0,1
6,5,0,3,1,0,3,0,1,0,1,0,0,0
3,5,1,3,1,1,1,1,1,1,1,0,0,0
0,5,0,0,1,0,3,2,1,1,1,1,0,0
39,5,0,3,1,1,2,0,0,0,1,0,0,0
11,5,0,3,1,0,3,1,2,1,1,0,0,1
3,5,1,3,1,0,3,0,0,0,1,1,0,0
7,5,0,1,1,0,3,1,2,1,1,1,0,1
4,5,1,1,1,1,2,2,2,1,1,1,0,1
39,5,1,2,1,0,3,2,2,1,1,0,1,0
1,5,1,2,1,0,3,0,0,0,1,0,0,0
12,5,1,3,1,0,3,0,1,0,1,0,1,1
8,5,1,3,1,1,2,2,2,1,1,0,0,1
10,5,1,3,1,1,0,0,1,0,1,1,1,0
6,5,1,1,1,1,0,1,2,1,1,1,0,1
42,5,0,3,1,0,3,0,1,0,1,0,0,1
20,5,0,2,1,0,3,0,2,1,1,1,0,1
28,5,0,1,1,0,3,0,0,0,1,0,0,1
5,5,0,2,1,1,0,0,1,0,1,1,0,0
43,5,1,1,1,1,2,0,0,0,1,1,0,0
13,5,1,2,1,0,3,0,1,0,1,1,1,0
9,5,1,2,1,0,3,1,2,1,1,0,0,0
7,5,0,3,1,1,0,0,0,0,1,0,0,1
2,5,1,3,1,1,1,0,0,0,1,0,0,0
41,5,0,1,1,0,3,0,0,0,1,0,0,0
5,5,0,3,1,1,2,1,1,1,1,0,0,1
16,5,0,2,1,0,3,0,0,0,1,1,0,1
10,5,0,3,1,1,1,1,1,1,1,0,0,1
8,5,1,3,1,0,3,1,2,1,1,0,0,0
35,5,0,3,1,1,0,0,2,1,1,0,0,1
3,5,1,3,1,0,3,0,0,0,1,0,0,0
30,5,0,0,1,0,3,1,2,1,1,0,0,1
19,5,0,2,1,1,1,0,2,1,1,1,0,0
20,5,1,3,1,1,0,2,2,1,1,1,0,0
17,5,0,3,1,0,3,1,2,1,1,0,0,1
20,5,1,0,1,1,2,0,0,0,1,0,1,0
11,5,0,3,1,0,3,0,0,0,1,1,0,0
24,5,0,2,1,0,3,0,0,0,1,0,0,0
9,5,0,0,1,1,1,0,1,0,1,1,0,0
6,5,0,3,1,0,3,2,2,1,1,0,0,1
4,5,0,1,1,0,3,1,2,1,1,1,0,1
26,5,1,2,1,0,3,2,1,1,1,1,0,0
18,5,1,3,1,0,3,2,2,1,1,0,1,0
12,5,0,3,1,1,0,1,2,1,1,1,0,1
10,5,0,0,1,0,3,2,1,1,1,1,0,1
6,5,1,2,1,1,2,1,2,1,1,0,0,0
19,5,1,3,1,1,1,2,2,1,1,1,1,1
35,5,1,3,1,1,2,0,2,1,1,0,0,0
32,5,0,3,1,1,0,1,2,1,1,0,0,0
13,5,1,2,1,1,0,1,2,1,1,0,0,1
2,5,1,3,1,0,3,1,2,1,1,0,1,1
11,5,1,1,1,1,0,0,0,0,1,0,0,1
7,5,0,0,1,0,3,0,1,0,1,1,0,0
2,5,1,1,1,1,0,1,2,1,1,1,1,1
12,5,0,0,1,0,3,2,2,1,1,1,0,0
20,5,0,0,1,0,3,0,1,0,1,0,0,1
25,5,1,2,1,0,3,0,1,0,1,0,0,0
28,5,1,3,1,1,1,0,0,0,1,0,1,1
16,5,0,3,1,0,3,2,1,1,1,0,0,0
12,5,1,4,1,1,2,0,0,0,1,1,0,1
8,5,0,3,1,0,3,0,1,2,1,0,0,1
29,5,0,3,1,0,3,1,2,1,1,1,0,1
21,5,1,1,1,0,3,0,1,0,1,0,1,1
17,5,1,0,1,1,1,0,1,0,1,0,0,0
13,5,0,3,1,0,3,2,1,1,1,0,0,1
9,5,0,2,1,0,3,1,2,1,1,1,0,0
10,5,0,3,1,1,1,2,2,1,1,1,0,0
22,5,1,4,1,1,0,0,1,0,1,1,0,1
30,5,0,1,1,1,2,0,1,0,1,0,0,1
23,5,0,1,1,0,3,1,2,1,1,1,0,1
16,5,1,1,1,0,3,0,1,0,1,0,0,0
18,5,0,4,1,1,2,1,2,1,1,1,0,1
16,5,1,2,1,1,1,1,1,2,1,1,0,1
10,5,1,0,1,1,1,0,0,0,1,1,0,1
38,5,1,4,1,0,3,0,2,1,1,0,0,0
24,5,1,0,1,1,1,1,2,1,1,0,1,0
19,5,1,3,1,0,3,1,2,1,1,0,0,0
17,5,1,3,1,1,0,1,1,1,1,1,0,0
11,5,0,3,1,0,3,2,2,1,1,0,0,0
21,5,0,1,1,0,3,0,1,0,1,1,0,1
35,5,1,2,1,0,3,0,0,0,1,0,0,0
22,5,0,3,1,1,2,0,1,0,1,0,0,1
20,5,0,3,1,1,1,0,2,1,1,1,0,1
18,5,1,2,1,1,0,0,2,1,1,1,0,1
13,5,1,2,1,1,0,0,1,0,1,0,0,1
12,5,1,3,1,1,0,2,2,1,1,1,0,0
3,5,0,3,1,0,3,1,1,1,1,0,0,1
36,5,0,0,1,0,3,2,2,1,1,0,0,1
15,5,1,3,1,1,2,0,1,0,1,0,1,1
21,5,1,4,1,1,0,1,2,1,1,0,0,0
19,5,1,3,1,1,0,1,2,1,1,0,0,0
6,5,1,0,1,1,2,0,1,0,1,1,1,1
13,5,1,1,1,0,3,0,1,0,1,1,0,1
37,5,1,1,1,1,1,1,2,1,1,1,0,1
14,5,0,3,1,0,3,0,1,0,1,1,0,0
23,5,0,1,1,1,1,0,0,0,1,1,0,0
25,5,1,3,1,1,2,1,2,1,1,0,0,1
20,5,1,1,1,1,1,0,1,0,1,0,0,1
16,5,0,3,1,0,3,0,1,0,1,0,0,1
6,5,1,0,1,1,0,1,2,1,1,1,1,0
14,5,1,3,1,1,0,1,1,1,1,0,0,1
25,5,1,4,1,1,1,1,2,1,1,0,1,1
11,5,1,0,1,0,3,0,1,0,1,0,0,0
24,5,1,0,1,0,3,1,2,1,1,0,0,0
21,5,1,0,1,1,0,0,1,0,1,1,0,1
15,5,1,3,1,1,2,0,1,0,1,0,0,1
8,5,0,0,1,0,3,0,1,0,1,1,0,0
17,5,1,2,1,1,2,0,0,0,1,0,0,1
26,5,0,1,1,0,3,0,0,0,1,1,0,1
22,5,0,3,1,1,0,0,2,1,1,1,0,0
23,5,0,1,1,1,1,1,1,1,1,1,0,0
18,5,1,3,1,1,2,0,0,0,1,1,0,0
22,5,1,1,1,0,3,1,2,1,1,0,0,0
27,5,0,0,1,1,1,1,2,1,1,0,0,1
15,5,0,2,1,1,0,1,2,1,1,1,0,1
13,5,1,2,1,0,3,2,2,1,1,1,1,1
24,5,1,3,1,0,3,2,2,1,1,0,0,0
30,5,0,2,1,0,3,1,1,1,1,0,0,1
19,5,1,3,1,0,3,1,1,1,1,0,0,0
0,5,1,1,1,1,2,1,2,1,1,0,0,0
10,5,0,1,1,0,3,0,1,0,1,0,0,1
20,5,0,1,1,1,0,1,2,1,1,0,0,1
28,5,1,1,1,1,0,0,1,0,1,0,1,0
14,5,1,3,1,0,3,2,1,1,1,1,0,1
22,5,0,0,1,1,1,0,1,0,1,0,0,0
27,5,0,1,1,1,0,0,1,0,1,1,0,1
20,5,1,3,1,1,1,2,2,1,1,0,0,1
29,5,1,2,1,1,0,2,1,1,1,0,1,0
3,5,1,3,1,0,3,1,1,1,1,1,1,0
25,5,1,3,1,1,1,2,2,1,1,1,0,1
15,5,1,3,1,0,3,1,2,1,1,1,0,0
21,5,1,1,1,1,0,2,2,1,1,0,0,1
7,5,0,0,1,0,3,1,1,1,1,1,0,0
30,5,0,3,1,0,3,0,0,0,1,1,0,0
26,5,1,0,1,1,0,2,2,1,1,0,0,0
14,5,0,3,1,0,3,1,2,1,1,1,0,0
23,5,1,4,1,0,3,0,1,0,1,1,0,0
2,5,0,4,1,1,2,1,2,1,1,0,0,1
31,5,0,3,1,0,3,1,2,1,1,1,0,0
1,5,0,4,1,1,0,0,0,0,1,1,0,1
27,5,1,3,1,0,3,0,0,0,1,1,0,1
25,5,1,0,1,1,2,0,0,0,1,1,0,1
7,5,1,1,1,0,3,0,2,1,1,1,0,1
24,5,0,3,1,0,3,1,2,1,1,0,0,0
32,5,1,3,1,0,3,0,1,0,1,0,1,1
28,5,0,3,1,0,3,0,1,0,1,0,0,0
26,5,1,2,1,1,0,1,2,1,1,1,0,0
24,5,1,3,1,1,2,1,2,1,1,1,1,0
22,5,1,1,1,0,3,0,0,0,1,1,0,0
14,5,1,2,1,1,2,1,2,1,1,1,0,1
26,5,1,3,1,1,1,1,2,1,1,1,0,0
22,5,0,3,1,0,3,1,2,1,1,1,0,1
33,5,1,1,1,1,1,2,2,1,1,0,1,0
29,5,0,1,1,0,3,0,1,0,1,1,0,0
27,5,1,2,1,1,1,1,2,1,1,0,0,0
15,5,0,3,1,0,3,0,1,0,1,1,0,1
25,5,0,4,1,0,3,0,2,1,1,0,0,1
34,5,1,2,1,0,3,1,2,1,1,0,1,0
30,5,0,0,1,1,1,0,1,2,1,0,0,1
28,5,1,3,1,1,2,2,2,2,1,1,0,1
14,5,1,3,1,0,3,2,2,1,1,0,0,1
42,5,0,3,1,0,3,1,2,1,1,0,0,1
26,5,0,1,1,1,2,0,1,2,1,1,0,0
11,5,1,3,1,1,2,2,2,1,1,1,0,0
36,5,0,3,1,0,3,0,1,0,1,0,0,1
31,5,1,3,1,0,3,1,2,1,1,1,0,0
21,5,1,3,1,1,0,2,2,1,1,1,0,1
29,5,1,2,1,0,3,0,1,0,1,1,0,0
35,5,0,1,1,1,0,0,0,0,1,1,0,0
32,5,0,3,1,0,3,1,1,1,1,0,0,0
25,5,1,1,1,0,3,2,2,1,1,1,0,0
35,5,1,2,1,0,3,0,0,0,1,0,1,0
28,5,1,3,1,0,3,1,1,1,1,1,0,1
32,5,1,2,1,0,3,2,2,1,1,0,0,1
30,5,0,3,1,0,3,1,2,1,1,1,0,1
6,5,1,3,1,1,2,1,1,1,1,0,1,1
26,5,1,1,1,1,1,0,2,1,1,0,0,0
19,5,0,1,1,1,1,2,2,1,1,0,0,0
37,5,0,0,1,1,2,0,1,0,1,0,0,0
34,5,1,3,1,1,0,0,0,0,1,0,1,1
33,5,0,1,1,1,2,2,1,1,1,1,0,0
31,5,1,3,1,1,2,1,2,1,1,1,0,0
27,5,1,2,1,1,2,1,2,1,1,0,1,0
27,5,1,1,1,0,3,0,0,0,1,0,0,0
38,5,1,1,1,1,1,1,2,1,1,0,1,0
